LONGITUDE,LATITUDE,OBJECTID,WATBREAKINCIDENTID,INCIDENT_DATE,BREAK_TYPE,HOUR_IMPACTED,STATUS,BREAK_NATURE,BREAK_APPARENT_CAUSE,POSITIVE_PRESSURE_MAINTANED,AIR_GAP_MAINTANED,MECHANICAL_REMOVAL,FLUSHING_EXCAVATION,HIGHER_VELOCITY_FLUSHING,ANODE_INSTALLED,BREAK_CATEGORIZATION,ROADSEGMENTID,STREET,ASSETID,ASSET_SIZE,ASSET_YEAR_INSTALLED,ASSET_MATERIAL,ASSET_EXISTS,GLOBALID
-80.4639997087242,43.4829462062811,10363,2451,2019-04-13 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CORROSION,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,13039,DANIEL AVE,8940,150.0,1964.0,CI,Y,68701d6c-dbbf-48fc-9af8-0d1634ebdb40
-80.5183902521637,43.4403971689753,10364,2452,2019-04-27 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,8515,VICTORIA ST S,88718,600.0,2010.0,PVC,Y,095e93de-d225-46c2-b3cd-efa4d9bc17c2
-80.4795695233656,43.4317547276015,10365,2455,2019-05-03 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,N,CATEGORY 1,11524,HOFFMAN ST,19650,150.0,1956.0,CI,N,3d713b01-040f-4d05-bcbe-7db3cad87a81
-80.4942675224322,43.4610428332697,10366,1352,2009-01-26 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11078,DIEPPE AVE,135086,150.0,2018.0,PVC,N,f4fdfbcd-e16c-48e4-aaba-b3aef47bb83d
-80.4557320427321,43.4382027000154,10367,1332,2009-01-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13253,SHANTZ LANE,135596,150.0,2018.0,PVC,N,1b82a5e6-c7ff-44df-81ae-2babaa12ad18
-80.5072876951402,43.4419543079938,10368,1780,2013-12-25 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,8646,METZLOFF DR,135042,150.0,2018.0,PVC,N,994a9ac1-a586-4789-bde1-bd0e442fb01f
-80.4545806330987,43.4400856116264,10369,1791,2013-12-13 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,13243,SHANTZ LANE,135600,150.0,2018.0,PVC,N,5192a617-a49e-4a78-a8f4-ce1ef781b730
-80.4856433141236,43.4696472871987,10370,527,2005-12-11 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10382,BOND ST,135644,150.0,2018.0,PVC,N,7c26482a-6814-4f00-ac80-a01b03f0c9a4
-80.4557039633084,43.4383159881987,10371,1331,2009-01-05 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13253,SHANTZ LANE,135596,150.0,2018.0,PVC,N,e3b3d4d8-0b1d-4537-b72f-4e718c121284
-80.4553248270122,43.4398986036766,10372,1250,2008-12-01 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13243,SHANTZ LANE,135600,150.0,2018.0,PVC,N,1392ffa1-15ba-43b1-83f8-af670b6b44db
-80.4554499660775,43.4395747621427,10373,1980,2014-01-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13243,SHANTZ LANE,135600,150.0,2018.0,PVC,N,5807c57a-446c-4dda-b739-dc5bd54d7c96
-80.4557598002208,43.4380907141245,10374,1264,2008-12-01 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13253,SHANTZ LANE,135596,150.0,2018.0,PVC,N,c672337e-7402-474d-a761-f77589fbce4a
-80.5091011050051,43.4408479920082,10375,156,2003-02-25 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8635,BELMONT AVE W,135880,300.0,2017.0,PVCO,N,b698c665-8e72-4b29-ad09-30743c685615
-80.496187488074,43.4593579414763,10376,1691,2011-12-15 15:38:26+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8817,HETT AVE,135084,150.0,2018.0,PVC,N,cc827716-2edb-4d91-b699-825c16d6a711
-80.4724096087687,43.4436663335936,10377,1899,2014-03-17 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9231,CRESCENT ST,135058,150.0,2016.0,PVC,N,0d2685fa-c986-404d-87b7-361f2f736a50
-80.5077088313923,43.4417672459957,10378,1918,2014-02-23 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8646,METZLOFF DR,135042,150.0,2018.0,PVC,N,86b117bf-b75f-4d0d-9f36-79ee64f66c36
-80.5074585467789,43.4418540203287,10379,251,2002-11-23 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8646,METZLOFF DR,135042,150.0,2018.0,PVC,N,c48caa0f-be93-40ad-b104-aa76b8cdfc0f
-80.493951612498,43.4605498785712,10380,2042,2015-03-14 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11078,DIEPPE AVE,135086,150.0,2018.0,PVC,N,eca3e68f-dbc8-45cd-aa72-7d865c4ddb22
-80.454803635307,43.4268087991031,10381,2457,2019-05-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,LONGITUDINAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,10734,HARBER AVE,18090,200.0,1953.0,CI,Y,c25183ad-2264-4b14-a678-4c1ecfea378e
-80.4129881631728,43.3921947563942,10382,2463,2019-06-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,16126,AMHERST DR,91438,150.0,1974.0,DI,Y,d10517eb-efea-4638-88b4-72b4a2a52af6
-80.4818708526422,43.4454849431178,10383,2453,2019-04-25 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,11368,CHARLES ST E,69455,150.0,2008.0,PVC,N,fd8b2247-671a-411d-87af-215a32c864c5
-80.4941377569003,43.4525855178946,10384,2462,2019-06-11 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,LONGITUDINAL,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8937,WATER ST N,40520,300.0,1975.0,DI,Y,a6b17738-7f9b-4f44-b0a6-334ece5e64d6
-80.4168505723903,43.4228370291167,10385,2461,2019-05-15 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,CORROSION,Y,Y,Y,Y,Y,Y,CATEGORY 1,22229,STONEGATE DR,36450,150.0,1976.0,DI,Y,16a0ede8-46e7-41f0-8071-83df2bda96be
-80.4389719501519,43.4525323182647,10386,2460,2019-05-10 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,SOILS,Y,Y,Y,Y,Y,Y,CATEGORY 1,23200,OTTAWA ST N,61828,200.0,1967.0,DI,Y,02381a58-7308-4526-92ca-eedab82cf96e
-80.4685007635211,43.4435491995888,10387,2456,2019-05-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,9217,OTTAWA ST N,29210,300.0,1950.0,CI,Y,4dccb4a6-b907-46a8-9b92-bac34a0842fc
-80.5291586394438,43.4223735525404,10388,2464,2019-06-14 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,5634,WESTHEIGHTS DR,42190,200.0,1973.0,DI,Y,e981f253-3387-49ac-bee0-5fe44ee845cb
-80.497111781402,43.4620261805979,10390,57,2003-12-08 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11181,GUELPH ST,134942,150.0,2018.0,PVC,N,0133c0f7-39d8-4b3e-a83f-126b69e4a0db
-80.4678508688803,43.4813618963168,10392,1935,2014-02-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,12958,SCHWEITZER ST,440,300.0,1978.0,DI,N,cfeaa1b4-668f-410b-9582-6213b28bb123
-80.4678816404926,43.4813509336051,10393,649,1999-12-19 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,12958,SCHWEITZER ST,440,300.0,1978.0,DI,N,e53b2998-fe82-4a6a-af95-33d40e808e77
-80.4678034033898,43.4813788070068,10394,650,2003-01-14 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,12958,SCHWEITZER ST,440,300.0,1978.0,DI,N,f288540a-9d43-435b-abba-b5094aab40ef
-80.4690712329311,43.4809335092858,10399,1560,2010-12-27 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,12954,STANLEY AVE,440,300.0,1978.0,DI,N,aaa7827d-431d-4087-82dc-c6d5ff749568
-80.4972654985807,43.4619699805889,10400,1587,2011-01-25 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,11181,GUELPH ST,134942,150.0,2018.0,PVC,N,ac0307db-0f86-4e6c-b7a1-c1fbb0410962
-80.4687822537864,43.4810300808964,10407,651,2005-01-01 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,12958,SCHWEITZER ST,440,300.0,1978.0,DI,N,f284d412-2b59-4f72-9a7b-2b7eadbe16d6
-80.4540913408772,43.4343940647774,10409,2423,2019-01-31 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13297,THIRD AVE,37770,150.0,1953.0,CI,N,704a8def-ca20-4deb-a34c-bfbf6865cc3d
-80.4693647658431,43.4812341859548,10410,2356,2018-01-05 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,12571,STANLEY AVE,35960,300.0,1964.0,CI,Y,3d8e0941-7e88-4d5f-9600-4c6c6fc63a67
-80.449256073978,43.4459657066898,10411,2424,2019-02-01 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,23156,FRANKLIN ST N,15320,300.0,1964.0,DI,Y,67d3aa47-46b4-4880-aa55-b7245862d2a2
-80.5461714774773,43.4153267171212,10412,2425,2019-02-02 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,CORROSION,Y,Y,Y,Y,Y,Y,CATEGORY 1,21103,SUGAR MAPLE ST,37020,150.0,1981.0,DI,Y,0c38ba60-9026-44d2-9a34-663c63cd9991
-80.4875172034965,43.471302324448,10413,2426,2019-02-04 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,10439,UNION ST,38770,150.0,1950.0,CI,Y,499690a1-b90e-4369-8be5-19bfc057c482
-80.4516213438929,43.4290234479222,10414,2427,2019-02-04 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,9988,FRANKLIN ST S,15450,150.0,1957.0,CI,Y,0dbf08cc-27f6-468b-9666-aa71a1476f72
-80.5059825661767,43.4276559714754,10416,2429,2019-02-05 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6250,VILLAGE RD,40160,150.0,1957.0,CI,Y,aac63777-6be2-4f45-a407-e4f2006b85e6
-80.4584580818762,43.4649271965345,10418,2431,2019-02-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,15728,AVON RD,15760,300.0,1959.0,CI,Y,cf41b860-cbfe-4023-8af3-b7c87c2c9ec6
-80.4635426920728,43.4567044542862,10419,2432,2019-02-10 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,SOILS,Y,Y,Y,Y,Y,Y,CATEGORY 1,9897,HEATHER AVE,18350,150.0,1954.0,CI,Y,faa50de9-20a2-4645-90c5-b0f034a37e1c
-80.4508046489464,43.4551921089424,10420,2433,2019-02-18 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,23104,HALLIWELL DR,17830,200.0,1964.0,DI,Y,464f385b-2cf3-4683-ac1b-3e5b09fe2e6b
-80.5089186698475,43.4264145940953,10421,2434,2019-02-19 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,6499,VILLAGE RD,40150,150.0,1962.0,CI,Y,cd36b927-ecb4-4795-bc45-f44f80ecf156
-80.5276763958784,43.4466268986263,10422,2435,2019-02-27 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,8719,INWOOD DR,20430,150.0,1966.0,CI,Y,08f8386f-c5ee-4262-8a53-9fe97f785ee4
-80.4434852016115,43.4616417756908,10423,2436,2019-02-27 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,15817,CONFEDERATION DR,7770,150.0,1966.0,CI,Y,8594cc08-03db-446e-a024-d8fefb9d422a
-80.4584477518271,43.4648938378737,10424,2437,2019-02-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,15728,AVON RD,85518,200.0,1961.0,CI,Y,5b0015fb-c0ba-4ee2-bcf7-ff220a09873a
-80.4584332957833,43.4648878400537,10425,2438,2019-02-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,15728,AVON RD,85518,200.0,1961.0,CI,Y,d9f46151-2615-4a8a-ba38-e0260365f3eb
-80.4491907647188,43.4458661460212,10426,2439,2019-02-01 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,23157,PENROSE AVE,85222,300.0,1963.0,CI,Y,efce59b1-5d97-4b69-9df1-2f9814310faf
-80.4492511474242,43.445922852803,10427,2440,2019-02-01 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,23156,FRANKLIN ST N,93234,150.0,1966.0,CI,Y,e4316509-ae51-496a-b182-12de897d4bdb
-80.5284322236668,43.4508425828632,10428,2441,2019-03-02 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,1283,UNION BLVD,38550,150.0,1954.0,CI,Y,62f943b0-a62f-439a-bb20-70bc68023495
-80.5125651825768,43.4275272948731,10429,2442,2019-03-17 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,6219,CYPRUS DR,8800,150.0,1960.0,CI,Y,91e32686-34b6-4c66-abf0-bc27fa32023e
-80.4900109392406,43.4160131371228,10430,2443,2019-03-19 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,CORROSION,Y,Y,Y,Y,Y,Y,CATEGORY 1,6524,ROSENEATH CRES,33470,150.0,1974.0,DI,Y,d1ae8137-8b63-48c7-9b83-666eddcacc49
-80.4794011767804,43.4617734488514,10432,2445,2019-03-22 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,FITTING/JOINT,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,6972,JOHNSTON ST,20620,150.0,1951.0,CI,Y,2c046e07-ca6b-46de-b005-48dd25e70b22
-80.5273296914749,43.4512395146672,10433,2446,2019-03-24 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,FITTING/JOINT,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,1283,UNION BLVD,38550,150.0,1954.0,CI,Y,5f515b97-d17d-48af-bcff-adc383731da9
-80.4602806962656,43.4603689291992,10434,2447,2019-03-22 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,N,CATEGORY 1,15745,RIVER RD E,32730,150.0,1959.0,CI,Y,71c17e23-c27b-43a6-abf7-6563e4c4f9d7
-80.4716057032319,43.4119412138597,10435,2448,2019-03-23 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,9331,OLD COUNTRY PL,28420,150.0,1987.0,DI,Y,a23f8242-c649-4c90-b65a-4d4d7e572816
-80.4540898474007,43.4610392576041,10436,2449,2019-03-19 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,15890,MANCHESTER RD,24850,200.0,1958.0,CI,Y,d99595ee-2f10-41aa-85ca-74ae49374388
-80.4810076696227,43.4427781897925,10437,2414,2019-01-31 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11371,STIRLING AVE S,76747,150.0,1940.0,CI,Y,bb354603-40f3-4e26-8e4d-fc575f76eea9
-80.4608266171939,43.4293007378162,10561,136193,2019-07-24 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,AGE,Y,Y,Y,Y,Y,Y,UNKNOWN,13313,BONIFACE AVE,90214,150.0,1958.0,CI,Y,8fc8a656-31c0-4774-890b-2ff3aa443c2e
-80.5055375590037,43.4397257629907,10562,136194,2019-07-26 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,CORROSION,Y,Y,Y,Y,Y,N,UNKNOWN,1699,MARLBOROUGH AVE,25510,25.0,1950.0,COP,Y,fbaab3fb-8994-4aa6-b141-054b05e344c0
-80.4744019123556,43.4597173831534,10563,136195,2019-07-30 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,AGE,Y,Y,Y,Y,Y,Y,UNKNOWN,12694,EDNA ST,59990,150.0,1950.0,CI,Y,d1b36a22-add1-4205-8fa1-69001fba6950
-80.4687931035959,43.4611569740239,10564,136196,2019-08-03 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,LONGITUDINAL,AGE,Y,Y,Y,Y,Y,Y,UNKNOWN,12675,BRUCE ST,4920,150.0,1952.0,CI,Y,cbd203f2-642b-4fd1-ad1a-2e274b45ad55
-80.4667713034745,43.4579020018943,10569,136201,2019-08-24 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,LONGITUDINAL,AGE,Y,Y,Y,Y,Y,Y,UNKNOWN,9872,BRUCE ST,4950,150.0,1953.0,CI,Y,1f629d9c-c169-42cc-a2e9-4e5048aaa4b7
-80.5127169548272,43.4479496933084,10570,136202,2019-08-25 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,LONGITUDINAL,AGE,Y,Y,Y,Y,Y,Y,UNKNOWN,8736,GAGE AVE,87898,150.0,1965.0,CI,Y,3fcf5049-29e6-4a97-9bec-e5aa437d2314
-80.514043827781,43.4473972563378,10571,136203,2019-08-25 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,AGE,Y,Y,Y,Y,Y,Y,UNKNOWN,1254,BELMONT AVE W,87898,150.0,1965.0,CI,Y,62169389-c0ac-42f1-9932-47341706b2e9
-80.4360328615764,43.4298966053768,10572,136204,2019-08-28 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,12115,KING ST E,65390,150.0,2000.0,PVC,N,4d557ac0-71ff-4d9d-a8c1-4f1550fe1a51
-80.4488277374908,43.4495132441296,10573,136205,2019-09-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,11512,HICKSON DR,18700,150.0,1960.0,CI,Y,7f0e1629-c5b7-4991-b977-4c6d89d6fe91
-80.5340508658973,43.4229011132792,10574,136206,2019-09-06 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,PRESSURE,Y,Y,Y,Y,Y,Y,UNKNOWN,5542,AUTUMN HILL CRES,1150,150.0,1973.0,DI,Y,465615ce-f9d8-4207-b86b-f40d250731f9
-80.4585686086025,43.4381192028944,10575,136207,2019-09-09 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,AGE,Y,Y,Y,Y,Y,Y,UNKNOWN,13287,MONTGOMERY RD,95448,150.0,1952.0,CI,Y,635fc5b8-9db2-4beb-9ab4-dd0c6be484a9
-80.4585186409327,43.4378047009155,10576,136208,2019-09-09 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,AGE,Y,Y,Y,Y,Y,Y,UNKNOWN,13287,MONTGOMERY RD,27130,600.0,1966.0,CPP,Y,e3dadbde-dd2c-4a97-805d-c30f2492fe87
-80.4583669162445,43.438096573317,10577,136209,2019-09-09 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,AGE,Y,Y,Y,Y,Y,Y,UNKNOWN,13287,MONTGOMERY RD,27140,600.0,1966.0,CI,Y,faa71580-eefe-4d54-bb0e-93821ea0d818
-80.4464921200294,43.4394538334253,10578,136210,2019-09-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,CORROSION,Y,Y,Y,Y,Y,N,UNKNOWN,13227,TRAFALGAR AVE,38050,150.0,1958.0,CI,Y,206706b2-b490-4186-b82e-5cb316db5f83
-80.4162908831694,43.4230659081073,10579,136211,2019-09-16 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,LONGITUDINAL,AGE,Y,Y,Y,Y,Y,Y,UNKNOWN,22229,STONEGATE DR,36450,150.0,1976.0,DI,Y,de820b12-97fb-4507-be4f-6a68fc09970c
-80.4543390501735,43.3816670926142,10881,136233,2019-10-01 15:23:00+00:00,SERVICE,20-24 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,40347,HEARTHWOOD DR,4115199,25.0,2001.0,XXX,Y,78cbfc41-7d8f-4ec1-ac9b-c9ce48237bf1
-80.4485583232138,43.4598374294062,11841,184820,2019-11-01 17:11:41+00:00,MAIN,20-24 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,15908,CARSON DR,5610,200.0,1966.0,DI,Y,353d5451-7dbb-4444-880e-c89075154b0f
-80.5208144459493,43.4415192694231,12161,185060,2019-11-06 13:24:53+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,1722,BELTON DR,93146,150.0,1962.0,CI,Y,b8e25e49-88b8-46e3-8922-07447f7982d8
-80.4524717874543,43.4663478519637,12481,185178,2019-11-08 20:47:10+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,9964,FORFAR AVE,15120,150.0,1977.0,DI,Y,9fc6c026-dbfe-4322-9cd9-fff2c811a1fb
-80.4456551418894,43.4514502291511,13121,185336,2019-11-18 10:06:59+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,11567,SECORD AVE,34220,150.0,1963.0,CI,Y,76bf2c68-fc1a-412a-b53d-f29eb27b1898
-80.4511579851363,43.4374024312393,13123,185365,2019-11-19 10:53:51+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,10044,PROSPECT AVE,31180,150.0,1954.0,CI,Y,4e3744ea-a000-4aa4-82cd-5c2c46d6c5e3
-80.451365655696,43.437469086799,13441,185368,2019-11-19 14:20:35+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,N,N,N,Y,CATEGORY 1,10044,PROSPECT AVE,31180,150.0,1954.0,CI,Y,7266268e-69cb-42eb-bc26-614ac4fb3747
-80.4447117515012,43.4359830415463,13442,185376,2019-11-21 13:04:03+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,10780,ARLINGTON BLVD,900,150.0,1953.0,CI,Y,b84bb47d-0550-4c69-ab2e-bbaf75671d7e
-80.4952792032984,43.4504651979764,13761,185736,2019-11-30 09:34:32+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,8913,WATER ST S,40570,300.0,1979.0,DI,Y,84c27349-3eba-4273-bcee-f2305958ce6c
