longitude,latitude,incident_date,break_type,break_nature,break_apparent_cause,break_categorization,asset_size,asset_year_installed,asset_material,num_breaks,age_at_break,positive_pressure_maintaned,air_gap_maintaned,mechanical_removal,flushing_excavation,higher_velocity_flushing,anode_installed,asset_exists,connections,failure_rate
-80.4911671452006,43.459908911586,2002-11-27,0,4,4,0,200.0,1904-01-01,1,1,98.0,1,1,1,1,1,1,1,1,0.01
-80.471453168029,43.4325226902895,2006-10-08,0,4,4,0,300.0,1967-01-01,1,3,39.0,1,1,1,1,1,1,1,3,0.08
-80.5200474843979,43.4188405353405,2009-10-27,0,4,4,0,150.0,1968-01-01,4,2,41.0,1,1,1,1,1,1,1,2,0.05
-80.467904247428,43.4790777435348,2004-05-22,0,4,4,0,300.0,1992-01-01,4,1,12.0,1,1,1,1,1,1,1,1,0.08
-80.5284886011614,43.446010171777,2009-02-14,0,4,4,0,150.0,1966-01-01,1,6,43.0,1,1,1,1,1,1,1,6,0.14
-80.5001847032869,43.4573161929359,2011-12-15,0,4,4,0,200.0,1994-01-01,4,1,17.0,1,1,1,1,1,1,1,1,0.06
-80.4180141845159,43.440964231133,1997-02-12,0,4,4,0,150.0,1995-01-01,6,1,2.0,1,1,1,1,1,1,1,5,0.5
-80.4417285981272,43.4475263075027,1998-01-20,0,4,4,0,150.0,1966-01-01,4,3,32.0,1,1,1,1,1,1,1,3,0.09
-80.4506327419873,43.4299130081103,2008-05-05,0,4,4,0,150.0,1953-01-01,1,1,55.0,1,1,1,1,1,1,1,1,0.02
-80.4619056461642,43.4294120378701,2009-12-16,0,4,4,0,150.0,1958-01-01,1,5,51.0,1,1,1,1,1,1,1,6,0.1
-80.5275434208624,43.4464170733482,2008-01-30,0,4,4,0,150.0,1966-01-01,1,6,42.0,1,1,1,1,1,1,1,6,0.14
-80.4451267016312,43.4616211352738,1999-10-28,0,4,4,0,150.0,1966-01-01,1,5,33.0,1,1,1,1,1,1,1,5,0.15
-80.5126239359201,43.4285667274919,2006-12-23,0,4,4,0,200.0,1962-01-01,1,2,44.0,1,1,1,1,1,1,1,3,0.05
-80.4602684426643,43.4310541039055,2012-01-25,0,4,2,0,100.0,1968-01-01,4,2,44.0,1,1,1,1,1,1,1,2,0.05
-80.5269649482367,43.4513698554882,2012-01-30,0,4,0,0,150.0,1954-01-01,1,1,58.0,1,1,1,1,1,1,1,7,0.02
-80.4421745217812,43.4442758634729,2012-01-31,0,4,4,0,150.0,1967-01-01,4,2,45.0,1,1,1,1,1,1,1,2,0.04
-80.5293912514602,43.4463607654966,2012-02-17,0,4,2,0,150.0,1966-01-01,1,6,46.0,1,1,1,1,1,1,1,6,0.13
-80.5140900047174,43.4280275493513,2012-02-19,0,4,0,0,200.0,1962-01-01,1,6,50.0,1,1,1,1,1,1,1,6,0.12
-80.4324205696227,43.4353370791107,2012-02-23,0,4,4,0,150.0,1967-01-01,1,3,45.0,1,1,1,1,1,1,1,6,0.07
-80.4850366580265,43.4821374189766,2012-05-03,0,4,0,0,100.0,1958-01-01,1,2,54.0,1,1,1,1,1,1,1,2,0.04
-80.4454659052892,43.4347281661005,2009-02-11,0,4,4,0,150.0,1953-01-01,1,4,56.0,1,1,1,1,1,1,1,4,0.07
-80.5307543279849,43.4510340702766,1997-11-04,0,4,4,0,150.0,1959-01-01,1,4,38.0,1,1,1,1,1,1,1,4,0.11
-80.425784924616,43.4327121788133,1999-02-18,0,4,4,0,150.0,1963-01-01,1,2,36.0,1,1,1,1,1,1,1,2,0.06
-80.5294320911624,43.4173317970251,2008-05-06,0,4,4,0,200.0,1973-01-01,4,2,35.0,1,1,1,1,1,1,1,2,0.06
-80.5000733572964,43.4307549761419,2003-03-25,0,4,4,0,150.0,1957-01-01,1,2,46.0,1,1,1,1,1,1,1,2,0.04
-80.5337054642704,43.442914854734,2009-09-13,0,4,4,0,300.0,1971-01-01,4,8,38.0,1,1,1,1,1,1,1,8,0.21
-80.5274544328345,43.4462766480805,2003-11-29,0,4,4,0,150.0,1966-01-01,1,6,37.0,1,1,1,1,1,1,1,6,0.16
-80.4843731299042,43.4699419690232,2005-10-16,0,4,4,0,450.0,1937-01-01,1,6,68.0,1,1,1,1,1,1,1,6,0.09
-80.5161344132693,43.413030337172,2003-05-08,0,4,4,0,450.0,1952-01-01,0,2,51.0,1,1,1,1,1,1,1,2,0.04
-80.5121735682963,43.4309079784889,2002-02-05,0,4,4,0,150.0,1960-01-01,1,4,42.0,1,1,1,1,1,1,1,4,0.1
-80.5262895871924,43.4516111958865,2009-05-21,0,4,4,0,150.0,1954-01-01,1,6,55.0,1,1,1,1,1,1,1,7,0.11
-80.452702854231,43.4376884732517,2003-01-20,0,4,4,0,150.0,1953-01-01,1,4,50.0,1,1,1,1,1,1,1,4,0.08
-80.4390864997112,43.4459082423569,2006-09-12,0,4,4,0,150.0,1966-01-01,4,2,40.0,1,1,1,1,1,1,1,2,0.05
-80.44806526669,43.4452426640516,2005-03-14,0,4,4,0,150.0,1965-01-01,1,2,40.0,1,1,1,1,1,1,1,2,0.05
-80.4493494176585,43.4442578299681,1999-10-04,0,4,4,0,150.0,1967-01-01,4,2,32.0,1,1,1,1,1,1,1,2,0.06
-80.448713198172,43.4599801602549,1998-03-28,0,4,4,0,200.0,1966-01-01,4,5,32.0,1,1,1,1,1,1,1,5,0.16
-80.504296290557,43.4268699865673,2004-12-27,0,4,4,0,150.0,1957-01-01,1,2,47.0,1,1,1,1,1,1,1,4,0.04
-80.4978575389736,43.4408612881178,2011-12-15,0,4,4,0,150.0,1933-01-01,1,1,78.0,1,1,1,1,1,1,1,1,0.01
-80.4190096926885,43.4250668535311,2000-03-13,0,4,4,0,450.0,1988-01-01,3,3,12.0,1,1,1,1,1,1,1,5,0.25
-80.4686710503224,43.4578159409506,2003-02-22,0,4,4,0,150.0,1952-01-01,1,2,51.0,1,1,1,1,1,1,1,2,0.04
-80.4356519755386,43.452202637133,1997-12-04,0,4,4,0,150.0,1967-01-01,1,1,30.0,1,1,1,1,1,1,1,2,0.03
-80.4630911906437,43.4568596384855,2003-02-11,0,4,4,0,150.0,1954-01-01,1,2,49.0,1,1,1,1,1,1,1,2,0.04
-80.4175145005705,43.4405512263393,1999-07-15,0,4,4,0,150.0,1995-01-01,6,2,4.0,1,1,1,1,1,1,1,5,0.5
-80.4897510921747,43.4341581497617,2014-03-27,0,4,4,0,150.0,1952-01-01,1,3,62.0,1,1,1,1,1,1,1,3,0.05
-80.5203975786403,43.4178337871834,2014-03-30,0,4,4,0,150.0,1969-01-01,1,4,45.0,1,1,1,1,1,1,1,4,0.09
-80.4403705127948,43.4470839471732,2014-03-29,0,4,4,0,150.0,1966-01-01,1,6,48.0,1,1,1,1,1,1,1,6,0.12
-80.4897873544854,43.4342108134326,2014-03-27,0,4,4,0,150.0,1952-01-01,1,3,62.0,1,1,1,1,1,1,1,3,0.05
-80.5026923452117,43.4294165695121,2001-11-23,0,4,4,0,150.0,1958-01-01,1,2,43.0,1,1,1,1,1,1,1,2,0.05
-80.4639722536857,43.4664468813137,1997-06-17,0,4,4,0,150.0,1960-01-01,1,2,37.0,1,1,1,1,1,1,1,8,0.05
-80.4497536296959,43.4511098663119,1998-03-26,0,4,4,0,150.0,1960-01-01,1,4,38.0,1,1,1,1,1,1,1,4,0.11
-80.5197827587737,43.4323069701882,2002-03-10,0,4,4,0,150.0,1967-01-01,1,6,35.0,1,1,1,1,1,1,1,6,0.17
-80.4384727366135,43.4069853654469,2000-12-11,0,4,4,0,50.0,2000-01-01,6,1,0.345,1,1,1,1,1,1,1,1,2.9
-80.4742840313404,43.4430825346037,2003-09-10,0,4,4,0,150.0,1922-01-01,1,2,81.0,1,1,1,1,1,1,1,2,0.02
-80.4523086096903,43.4277809101181,2009-02-04,0,4,4,0,150.0,1954-01-01,1,1,55.0,1,1,1,1,1,1,1,7,0.02
-80.4358473551743,43.4530071595623,1999-10-25,0,4,4,0,150.0,1967-01-01,1,2,32.0,1,1,1,1,1,1,1,7,0.06
-80.4592314446352,43.4573601648214,2001-12-30,0,4,4,0,150.0,1954-01-01,1,4,47.0,1,1,1,1,1,1,1,4,0.09
-80.4749488329228,43.4680273063714,2001-11-24,0,4,4,0,150.0,1957-01-01,1,1,44.0,1,1,1,1,1,1,1,4,0.02
-80.4644527271034,43.4600998692781,2000-02-29,0,4,4,0,150.0,1958-01-01,1,4,42.0,1,1,1,1,1,1,1,3,0.1
-80.4644284421093,43.4564029626468,2000-12-24,0,4,4,0,150.0,1954-01-01,1,1,46.0,1,1,1,1,1,1,1,1,0.02
-80.527784431868,43.4404352158229,2000-10-07,0,4,4,0,150.0,1972-01-01,4,7,28.0,1,1,1,1,1,1,1,7,0.25
-80.4686875790309,43.457843913219,2003-02-21,0,4,4,0,150.0,1952-01-01,1,2,51.0,1,1,1,1,1,1,1,2,0.04
-80.531435056503,43.4449676001093,2004-11-22,0,4,4,0,300.0,1969-01-01,4,1,35.0,1,1,1,1,1,1,1,1,0.03
-80.4744647477237,43.4431624182508,2003-11-23,0,4,4,0,150.0,1922-01-01,1,2,81.0,1,1,1,1,1,1,1,2,0.02
-80.5053411250547,43.4307834108958,2003-02-28,0,4,4,0,150.0,1958-01-01,1,4,45.0,1,1,1,1,1,1,1,4,0.09
-80.4454805505572,43.4376258472677,1999-01-11,0,4,4,0,150.0,1965-01-01,1,1,34.0,1,1,1,1,1,1,1,1,0.03
-80.4533516475448,43.4392595311275,2003-02-02,0,4,4,0,150.0,1958-01-01,1,1,45.0,1,1,1,1,1,1,1,2,0.02
-80.4397203034321,43.4584389808049,1997-01-02,0,4,4,0,150.0,1966-01-01,1,2,31.0,1,1,1,1,1,1,1,2,0.06
-80.4526737894112,43.4377321314346,2000-01-06,0,4,4,0,150.0,1953-01-01,1,4,47.0,1,1,1,1,1,1,1,4,0.09
-80.5256776522876,43.4397248438023,1998-05-10,0,4,4,0,300.0,1969-01-01,4,6,29.0,1,1,1,1,1,1,1,6,0.21
-80.5150162767653,43.4304063719171,2009-12-29,0,4,4,0,150.0,1988-01-01,4,1,21.0,1,1,1,1,1,1,1,1,0.05
-80.530333473837,43.4224971508866,2000-02-08,0,4,4,0,150.0,1973-01-01,4,2,27.0,1,1,1,1,1,1,1,2,0.07
-80.4511511931428,43.4274154751349,2009-12-24,0,4,4,0,150.0,1954-01-01,1,1,55.0,1,1,1,1,1,1,1,1,0.02
-80.4661367128675,43.4656985712569,2003-01-30,0,4,4,0,300.0,1960-01-01,1,4,43.0,1,1,1,1,1,1,1,8,0.09
-80.4188341703418,43.4248275126664,2005-05-01,0,4,4,0,150.0,1981-01-01,4,3,24.0,1,1,1,1,1,1,1,5,0.12
-80.4451832533125,43.4273215383358,2004-11-28,0,4,4,0,150.0,1958-01-01,1,5,46.0,1,1,1,1,1,1,1,5,0.11
-80.5314146133954,43.4482016599359,2004-02-20,0,4,4,0,150.0,1966-01-01,1,3,38.0,1,1,1,1,1,1,1,3,0.08
-80.4586141022821,43.4502633102258,2004-12-17,0,4,4,0,150.0,1958-01-01,1,3,46.0,1,1,1,1,1,1,1,3,0.07
-80.5091779283563,43.416760771925,1999-12-09,0,4,4,0,150.0,1960-01-01,1,8,39.0,1,1,1,1,1,1,1,8,0.21
-80.5390619724473,43.4423518479494,2002-02-08,0,4,4,0,300.0,1969-01-01,4,1,33.0,1,1,1,1,1,1,1,4,0.03
-80.4608123003296,43.4390490250089,1997-01-27,0,4,4,0,150.0,1952-01-01,1,11,45.0,1,1,1,1,1,1,1,11,0.24
-80.5238488997656,43.3987079830837,1997-07-06,0,4,4,0,1200.0,1989-01-01,3,3,8.0,1,1,1,1,1,1,1,4,0.38
-80.4834175355799,43.4343418428456,2011-12-15,0,4,4,0,150.0,1975-01-01,4,1,36.0,1,1,1,1,1,1,1,1,0.03
-80.4733403369732,43.425183962883,2009-12-13,0,4,4,0,200.0,1967-01-01,1,4,42.0,1,1,1,1,1,1,1,6,0.1
-80.4650603250308,43.4661055340775,2002-12-07,0,4,4,0,300.0,1979-01-01,4,2,23.0,1,1,1,1,1,1,1,8,0.09
-80.4392165370156,43.4460273253386,1999-11-06,0,4,4,0,150.0,1966-01-01,4,2,33.0,1,1,1,1,1,1,1,2,0.06
-80.4470721466748,43.4583733183976,2001-01-04,0,4,4,0,200.0,1966-01-01,4,1,35.0,1,1,1,1,1,1,1,3,0.03
-80.5116581648642,43.4282095017305,2001-12-15,0,4,4,0,150.0,1960-01-01,1,3,41.0,1,1,1,1,1,1,1,4,0.07
-80.5076286169098,43.4407413039785,1998-02-22,0,4,4,0,100.0,1955-01-01,1,5,43.0,1,1,1,1,1,1,1,4,0.12
-80.504760903562,43.4511802065943,2003-08-14,0,4,4,0,150.0,1937-01-01,1,1,66.0,1,1,1,1,1,1,1,1,0.02
-80.471988020576,43.4829829069913,2004-02-23,0,4,4,0,300.0,1964-01-01,1,3,40.0,1,1,1,1,1,1,1,3,0.08
-80.4648006919886,43.4450345540816,2009-01-14,0,4,4,0,150.0,1956-01-01,1,5,53.0,1,1,1,1,1,1,1,5,0.09
-80.4487891916149,43.4266610509594,1997-01-09,0,4,4,0,150.0,1953-01-01,1,2,44.0,1,1,1,1,1,1,1,3,0.05
-80.4698424246684,43.4428984625128,2000-01-03,0,4,4,0,150.0,1952-01-01,1,12,48.0,1,1,1,1,1,1,1,13,0.25
-80.4574629470737,43.454266614833,2006-06-11,0,4,4,0,150.0,1964-01-01,1,2,42.0,1,1,1,1,1,1,1,2,0.05
-80.5283846515824,43.450519783755,1998-11-20,0,4,4,0,150.0,1958-01-01,1,2,40.0,1,1,1,1,1,1,1,2,0.05
-80.5181317954516,43.4264396943658,2002-11-19,0,4,4,0,200.0,1962-01-01,1,1,40.0,1,1,1,1,1,1,1,2,0.02
-80.4972051390626,43.4123532637222,2004-05-05,0,4,4,0,150.0,1977-01-01,4,2,27.0,1,1,1,1,1,1,1,2,0.07
-80.4438208646806,43.4392850012253,2003-02-22,0,4,4,0,150.0,1965-01-01,1,2,38.0,1,1,1,1,1,1,1,2,0.05
-80.5278252474764,43.4403963512785,1999-07-05,0,4,4,0,150.0,1972-01-01,4,7,27.0,1,1,1,1,1,1,1,7,0.26
-80.4328218263638,43.4299361741499,2009-01-16,0,4,4,0,450.0,1961-01-01,1,1,48.0,1,1,1,1,1,1,1,1,0.02
-80.5218037173756,43.4470124914829,2001-10-22,0,4,4,0,150.0,1955-01-01,1,1,46.0,1,1,1,1,1,1,1,1,0.02
-80.4767137454872,43.4813287917623,2000-05-30,0,4,4,0,300.0,1964-01-01,1,4,36.0,1,1,1,1,1,1,1,4,0.11
-80.5251550468,43.450846322255,2000-01-20,0,4,4,0,150.0,1956-01-01,1,1,44.0,1,1,1,1,1,1,1,7,0.02
-80.5053221908906,43.4247873764733,2000-01-06,0,4,4,0,150.0,1961-01-01,1,1,39.0,1,1,1,1,1,1,1,1,0.03
-80.4376856955173,43.4519394657542,1998-10-25,0,4,4,0,150.0,1967-01-01,1,5,31.0,1,1,1,1,1,1,1,7,0.16
-80.4924046439565,43.4686395692697,2007-01-21,0,4,4,0,150.0,1952-01-01,1,2,55.0,1,1,1,1,1,1,1,2,0.04
-80.4571490090305,43.4287323467979,2001-07-29,0,4,4,0,200.0,1958-01-01,1,6,43.0,1,1,1,1,1,1,1,7,0.14
-80.5032633045867,43.4236877060507,2000-06-20,0,4,4,0,300.0,1968-01-01,4,1,32.0,1,1,1,1,1,1,1,4,0.03
-80.4419772792762,43.4574956124519,2000-01-26,0,4,4,0,150.0,1965-01-01,1,3,35.0,1,1,1,1,1,1,1,5,0.09
-80.4498506616033,43.4451458760242,2008-10-25,0,4,4,0,150.0,1967-01-01,1,2,41.0,1,1,1,1,1,1,1,2,0.05
-80.5308572043184,43.439982416211,1998-08-20,0,4,4,0,150.0,1970-01-01,6,9,28.0,1,1,1,1,1,1,1,9,0.32
-80.4925777362284,43.4365084024237,2009-01-21,0,4,4,0,150.0,1994-01-01,6,1,15.0,1,1,1,1,1,1,1,1,0.07
-80.456813881408,43.4246601070268,2004-01-26,0,4,4,0,200.0,1953-01-01,1,2,51.0,1,1,1,1,1,1,1,2,0.04
-80.5095927535387,43.4218576858087,2005-03-26,0,4,4,0,150.0,1962-01-01,4,4,43.0,1,1,1,1,1,1,1,4,0.09
-80.4643549056173,43.4601308641637,2000-02-03,0,4,4,0,150.0,1958-01-01,1,4,42.0,1,1,1,1,1,1,1,3,0.1
-80.50478665096,43.4259174295644,2006-05-11,0,4,4,0,150.0,1958-01-01,1,1,48.0,1,1,1,1,1,1,1,1,0.02
-80.4849357120043,43.4560944386435,2001-07-06,0,4,4,0,50.0,2001-01-01,6,3,0.186,1,1,1,1,1,1,1,3,16.13
-80.4587694559555,43.4615008957563,2002-02-20,0,4,4,0,150.0,1959-01-01,1,2,43.0,1,1,1,1,1,1,1,2,0.05
-80.4383296238855,43.4571252587341,2002-01-08,0,4,4,0,150.0,1967-01-01,1,7,35.0,1,1,1,1,1,1,1,8,0.2
-80.4494498501332,43.4502441380473,1999-01-16,0,4,4,0,150.0,1960-01-01,1,1,39.0,1,1,1,1,1,1,1,2,0.03
-80.5263994040791,43.4515719550342,2006-02-13,0,4,4,0,150.0,1954-01-01,1,6,52.0,1,1,1,1,1,1,1,7,0.12
-80.5070802174287,43.4286785831043,2006-03-02,0,4,4,0,150.0,1958-01-01,1,1,48.0,1,1,1,1,1,1,1,2,0.02
-80.4387520565715,43.4576192880248,2004-01-27,0,4,4,0,150.0,1966-01-01,4,4,38.0,1,1,1,1,1,1,1,4,0.11
-80.4543423622358,43.4613329004388,2002-12-03,0,4,4,0,150.0,1962-01-01,1,2,40.0,1,1,1,1,1,1,1,2,0.05
-80.4606230800723,43.4613099515087,2012-01-03,0,4,4,0,150.0,1959-01-01,1,3,53.0,1,1,1,1,1,1,1,3,0.06
-80.4526008757994,43.4379008936352,2012-01-09,0,4,4,0,150.0,1953-01-01,1,2,59.0,1,1,1,1,1,1,1,2,0.03
-80.5118026295618,43.4291204450271,2012-01-10,0,4,1,0,150.0,1988-01-01,1,3,24.0,1,1,1,1,1,1,1,3,0.12
-80.4584783842099,43.4507395131779,2012-01-11,0,4,1,0,150.0,1958-01-01,1,3,54.0,1,1,1,1,1,1,1,3,0.06
-80.518187172644,43.4188472745077,2009-02-06,0,4,4,0,150.0,1970-01-01,4,2,39.0,1,1,1,1,1,1,1,4,0.05
-80.4824695556503,43.4840534343956,2003-11-24,0,4,4,0,150.0,1981-01-01,4,1,22.0,1,1,1,1,1,1,1,2,0.05
-80.4425346863718,43.3998073362889,1998-08-11,0,4,4,0,200.0,1995-01-01,6,1,3.0,1,1,1,1,1,1,1,2,0.33
-80.443619835094,43.4635416347753,2003-02-17,0,4,4,0,150.0,1966-01-01,1,1,37.0,1,1,1,1,1,1,1,4,0.03
-80.4964078022342,43.4236263298039,2004-01-13,0,4,4,0,200.0,1969-01-01,1,1,35.0,1,1,1,1,1,1,1,2,0.03
-80.4844489877209,43.4729682656368,2011-12-15,0,4,4,0,450.0,1968-01-01,4,1,43.0,1,1,1,1,1,1,1,1,0.02
-80.5312257125165,43.4398525436386,1999-11-15,0,4,4,0,150.0,1970-01-01,6,9,29.0,1,1,1,1,1,1,1,9,0.31
-80.4848285881092,43.4437144463238,2009-07-31,0,4,4,0,150.0,2008-01-01,6,5,1.0,1,1,1,1,1,1,1,5,5.0
-80.4485388756841,43.459819569151,1998-03-31,0,4,4,0,200.0,1966-01-01,4,5,32.0,1,1,1,1,1,1,1,5,0.16
-80.499427424781,43.4654379530352,2000-12-10,0,4,4,0,100.0,1954-01-01,1,3,46.0,1,1,1,1,1,1,1,3,0.07
-80.5120603090437,43.4300993482586,2000-10-03,0,4,4,0,150.0,1960-01-01,1,4,40.0,1,1,1,1,1,1,1,4,0.1
-80.5282766202434,43.4404493680265,2009-07-16,0,4,4,0,150.0,1972-01-01,4,7,37.0,1,1,1,1,1,1,1,7,0.19
-80.4376435415417,43.4515310514577,2005-10-18,0,4,4,0,150.0,1967-01-01,4,1,38.0,1,1,1,1,1,1,1,1,0.03
-80.5144194795095,43.4248529312604,2003-02-15,0,4,4,0,150.0,1963-01-01,1,3,40.0,1,1,1,1,1,1,1,4,0.08
-80.4524346433019,43.4276693972752,2002-12-12,0,4,4,0,150.0,1957-01-01,1,6,45.0,1,1,1,1,1,1,1,7,0.13
-80.516360782275,43.4507193941514,2001-12-20,0,4,4,0,300.0,1974-01-01,4,3,27.0,1,1,1,1,1,1,1,8,0.11
-80.5178671592818,43.4237646478009,2002-11-26,0,4,4,0,150.0,1974-01-01,1,4,28.0,1,1,1,1,1,1,1,6,0.14
-80.4499415837852,43.4559402883498,1997-01-13,0,4,4,0,150.0,1964-01-01,1,2,33.0,1,1,1,1,1,1,1,2,0.06
-80.5102168173613,43.4232608498019,2006-11-29,0,4,4,0,150.0,1962-01-01,1,6,44.0,1,1,1,1,1,1,1,6,0.14
-80.4517265692237,43.4405851773025,2011-12-15,0,4,4,0,150.0,1958-01-01,1,4,53.0,1,1,1,1,1,1,1,5,0.08
-80.4431846399031,43.4449518504181,2006-06-08,0,4,4,0,150.0,1965-01-01,1,7,41.0,1,1,1,1,1,1,1,7,0.17
-80.5280616420438,43.4403111651249,2002-12-01,0,4,4,0,150.0,1972-01-01,4,7,30.0,1,1,1,1,1,1,1,7,0.23
-80.4925104082531,43.4711760894153,2001-10-18,0,4,4,0,150.0,1953-01-01,1,1,48.0,1,1,1,1,1,1,1,1,0.02
-80.5035989194373,43.4282673821331,1997-02-05,0,4,4,0,100.0,1958-01-01,4,1,39.0,1,1,1,1,1,1,1,1,0.03
-80.5334919839292,43.4429860280374,2005-08-23,0,4,4,0,300.0,1971-01-01,4,8,34.0,1,1,1,1,1,1,1,8,0.24
-80.507861686962,43.4342868180434,2004-01-18,0,4,4,0,150.0,1949-01-01,1,1,55.0,1,1,1,1,1,1,1,6,0.02
-80.4420581699658,43.4552707853259,2004-01-26,0,4,4,0,200.0,1965-01-01,1,2,39.0,1,1,1,1,1,1,1,2,0.05
-80.4865905100923,43.4293013851358,2011-12-15,0,4,4,0,300.0,1964-01-01,1,1,47.0,1,1,1,1,1,1,1,1,0.02
-80.4310791119219,43.4786695404499,1999-06-01,0,4,4,0,300.0,1989-01-01,4,1,10.0,1,1,1,1,1,1,1,1,0.1
-80.4906766002015,43.4449165136999,2011-12-15,0,4,4,0,150.0,2011-01-01,6,1,0.348,1,1,1,1,1,1,1,1,2.87
-80.5151527533045,43.432914886301,2005-01-06,0,4,4,0,150.0,1966-01-01,4,6,39.0,1,1,1,1,1,1,1,6,0.15
-80.4910943542072,43.4168508538691,2001-08-27,0,4,4,0,150.0,1974-01-01,4,2,27.0,1,1,1,1,1,1,1,2,0.07
-80.5176136156,43.4224906572706,2005-12-06,0,4,4,0,150.0,1962-01-01,1,6,43.0,1,1,1,1,1,1,1,2,0.14
-80.5278181571586,43.4468505943357,2006-11-18,0,4,4,0,150.0,1966-01-01,1,6,40.0,1,1,1,1,1,1,1,6,0.15
-80.4454863213464,43.4346941961244,1999-11-28,0,4,4,0,150.0,1953-01-01,1,4,46.0,1,1,1,1,1,1,1,4,0.09
-80.4595592914091,43.4492552356821,2004-12-03,0,4,4,0,150.0,1958-01-01,1,3,46.0,1,1,1,1,1,1,1,4,0.07
-80.4689919654432,43.4682523261767,2008-03-15,0,4,4,0,200.0,1962-01-01,1,7,46.0,1,1,1,1,1,1,1,3,0.15
-80.5302089626602,43.4451873150675,2005-01-13,0,4,4,0,300.0,1966-01-01,1,1,39.0,1,1,1,1,1,1,1,1,0.03
-80.4421073859926,43.4553400500928,1998-02-14,0,4,4,0,200.0,1965-01-01,1,2,33.0,1,1,1,1,1,1,1,2,0.06
-80.4647033017329,43.4020374293785,1999-07-29,0,4,4,0,300.0,1973-01-01,4,2,26.0,1,1,1,1,1,1,1,2,0.08
-80.4820268069858,43.4321596805297,2000-12-22,0,4,4,0,150.0,1957-01-01,1,1,43.0,1,1,1,1,1,1,1,1,0.02
-80.4897977986159,43.4490799814751,2008-12-01,0,4,4,0,300.0,1984-01-01,4,1,24.0,1,1,1,1,1,1,1,1,0.04
-80.4951496223241,43.4260612837674,2009-01-28,0,4,4,0,150.0,1948-01-01,1,1,61.0,1,1,1,1,1,1,1,1,0.02
-80.452383995016,43.4378104390674,2007-01-27,0,4,2,0,150.0,1954-01-01,1,2,53.0,1,1,1,1,1,1,1,2,0.04
-80.4740858746142,43.4425042325338,2002-02-17,0,4,4,0,150.0,1925-01-01,1,4,77.0,1,1,1,1,1,1,1,4,0.05
-80.452545040806,43.4297316586775,1997-02-21,0,4,4,0,150.0,1953-01-01,1,5,44.0,1,1,1,1,1,1,1,5,0.11
-80.5316621481482,43.4508525641156,2000-12-29,0,4,4,0,150.0,1959-01-01,1,4,41.0,1,1,1,1,1,1,1,4,0.1
-80.4383766892086,43.4586560466093,2006-11-18,0,4,4,0,150.0,1966-01-01,1,2,40.0,1,1,1,1,1,1,1,3,0.05
-80.4514963185564,43.4240535298716,2001-02-02,0,4,4,0,150.0,1954-01-01,1,1,47.0,1,1,1,1,1,1,1,1,0.02
-80.5261365559887,43.451665813498,2009-03-10,0,4,4,0,150.0,1954-01-01,1,6,55.0,1,1,1,1,1,1,1,7,0.11
-80.4805146850787,43.4550325765982,2002-10-30,0,4,4,0,150.0,2001-01-01,6,1,1.0,1,1,1,1,1,1,1,1,1.0
-80.5183280189069,43.4261599718269,2001-12-26,0,4,4,0,200.0,1962-01-01,1,3,39.0,1,1,1,1,1,1,1,3,0.08
-80.5297743379606,43.4411462804223,1999-08-21,0,4,4,0,150.0,1969-01-01,4,6,30.0,1,1,1,1,1,1,1,7,0.2
-80.4607210510619,43.4590403890205,2003-09-16,0,4,4,0,100.0,1956-01-01,1,1,47.0,1,1,1,1,1,1,1,1,0.02
-80.4869932749298,43.4727581492157,2011-12-15,0,4,4,0,200.0,1946-01-01,1,1,65.0,1,1,1,1,1,1,1,1,0.02
-80.4662528627766,43.4574330588979,2004-03-14,0,4,4,0,150.0,1953-01-01,1,1,51.0,1,1,1,1,1,1,1,1,0.02
-80.4475690935938,43.4521823368885,2001-03-09,0,4,4,0,100.0,1961-01-01,1,2,40.0,1,1,1,1,1,1,1,1,0.05
-80.4768245564243,43.4704199496796,2003-11-20,0,4,4,0,300.0,1983-01-01,4,2,20.0,1,1,1,1,1,1,1,4,0.1
-80.4667404577301,43.4809586056647,2006-12-13,0,4,4,0,150.0,1964-01-01,1,4,42.0,1,1,1,1,1,1,1,4,0.1
-80.4599479094355,43.4519600403684,2006-11-28,0,4,4,0,150.0,1958-01-01,1,4,48.0,1,1,1,1,1,1,1,3,0.08
-80.4417009129727,43.459163445563,2004-03-04,0,4,4,0,150.0,1966-01-01,1,4,38.0,1,1,1,1,1,1,1,4,0.11
-80.4675115643236,43.4284289469941,2001-12-30,0,4,4,0,300.0,1967-01-01,1,4,34.0,1,1,1,1,1,1,1,4,0.12
-80.5045995659539,43.4284569508648,2009-12-15,0,4,4,0,200.0,1957-01-01,1,5,52.0,1,1,1,1,1,1,1,6,0.1
-80.4513106621644,43.4494746407896,2008-01-30,0,4,4,0,100.0,1961-01-01,4,2,47.0,1,1,1,1,1,1,1,2,0.04
-80.5312775155007,43.440645001828,1998-08-26,0,4,4,0,150.0,1969-01-01,4,6,29.0,1,1,1,1,1,1,1,7,0.21
-80.4511233986871,43.4465242753219,2003-03-15,0,4,4,0,200.0,1963-01-01,1,1,40.0,1,1,1,1,1,1,1,1,0.02
-80.5313366789429,43.4406252789084,2011-12-15,0,4,4,0,150.0,1969-01-01,4,6,42.0,1,1,1,1,1,1,1,7,0.14
