OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,UNDERSIZED,SHALLOW_MAIN,CONDITION_SCORE,OVERSIZED,CLEANED,GlobalID,Shape__Length
79014,76836,ACTIVE,KIT 4,7052,5.2m 100mm  HDPE,TREATED,100,HDPE,NO,,NONE,1201824000000.0,PURCHASED,NA,KITCHENER,N,,3,2,22,N,N,10.0,N,N,6e9962fd-9348-4387-ad0f-95695432f592,5.24436833768821
79015,76783,ACTIVE,KIT 4,8862,7.2m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1280966400000.0,PURCHASED,,KITCHENER,N,,6,2,8,N,N,9.35,N,N,a3ad023f-dc9e-44bb-9377-159dd91266f0,7.2111634373012
79016,83730,ACTIVE,KIT 5,9142,9.5m 200mm  DI,TREATED,200,DI,NO,,NONE,126230400000.0,DONATED,,KITCHENER,N,,6,6,21,N,N,8.5,N,N,0165a606-f930-4f4b-bae9-5fbe7be849a1,9.50605543945731
79017,32020,ACTIVE,KIT 5,9142,171.8m 200mm  DI,TREATED,200,DI,NO,,NONE,126230400000.0,DONATED,,KITCHENER,N,,6,6,22,N,N,7.7,N,Y,fdab4d6a-b7fb-4fc2-a031-7cc773674cdf,171.815809058078
79018,83732,ACTIVE,KIT 4,600635,8.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1086048000000.0,DONATED,,KITCHENER,N,,6,3,16,N,N,9.35,N,N,7c4d6709-f67f-468b-b19a-1b7e3d5ad032,8.07783547242823
79019,69620,ACTIVE,KIT 4,600635,114.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1086048000000.0,DONATED,,KITCHENER,N,,6,3,16,N,N,9.35,N,N,f54a9cf1-0360-491b-98d6-24e7d73b1463,114.277983331636
79020,83734,ACTIVE,KIT 5,40051,12.5m 200mm  PVC,TREATED,200,PVC,NO,,NONE,852076800000.0,DONATED,,KITCHENER,N,,6,6,30,N,N,9.35,N,Y,7d54895b-64e2-4a64-bdbd-6a5eef06d44a,12.5169608020044
79021,58970,ACTIVE,KIT 5,40051,126.2m 200mm  PVC,TREATED,200,PVC,NO,,NONE,852076800000.0,DONATED,,KITCHENER,N,,6,6,30,N,N,9.35,N,Y,ea3bbc62-ded0-4f19-a501-df5582c8ba6f,126.224679720862
79022,83736,ACTIVE,KIT 5,40051,11.6m 200mm  PVC,TREATED,200,PVC,NO,,NONE,852076800000.0,DONATED,,KITCHENER,N,,6,6,30,N,N,9.35,N,Y,88804613-dbc1-4134-823b-79878d864d03,11.600475951964
79023,83738,ACTIVE,KIT 4,9171,4.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1277942400000.0,PURCHASED,,KITCHENER,N,,7,2,4,N,N,9.35,N,N,3a4af8c3-6966-4412-a8c6-ee93857c72d4,4.75265521834867
79024,76168,ACTIVE,KIT 4,9171,57.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1277942400000.0,PURCHASED,,KITCHENER,N,,7,2,4,N,N,9.35,N,N,78f3924d-c6fd-483c-9cc5-de1c6e05896c,57.824380177496
79025,71400,ACTIVE,KIT 4,40042,27.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1090281600000.0,PURCHASED,,KITCHENER,N,,6,2,26,N,N,9.35,N,N,d245dc66-8b06-4b2f-8726-464173257fc0,27.7754627288824
79026,33200,ACTIVE,KIT 6,5492,104m 150mm  DI,TREATED,150,DI,NO,,NONE,252460800000.0,DONATED,,KITCHENER,N,,6,6,7,N,N,6.9,N,N,a2a0cc26-334f-4cfe-aa6b-e6b8db259958,104.008742862272
79027,83740,ACTIVE,KIT 6,5492,7.9m 150mm  DI,TREATED,150,DI,NO,,NONE,252460800000.0,DONATED,,KITCHENER,N,,6,6,7,N,N,8.5,N,N,7db8f925-a2ad-4639-ae80-0b78bd0658f7,7.92192456256784
79028,83742,ACTIVE,KIT 2W,22033,6m 200mm  DI,TREATED,200,DI,NO,,NONE,31536000000.0,DONATED,,KITCHENER,N,,6,5,33,N,N,8.5,N,N,6a66a537-f2fd-4903-932f-148b070e7c4a,6.01342818659403
79029,17140,ACTIVE,KIT 2W,22033,157m 200mm  DI,TREATED,200,DI,NO,,NONE,31536000000.0,DONATED,,KITCHENER,N,,6,5,34,N,N,8.5,N,N,abe7f352-d416-4d15-8963-46d4b93bc345,157.002351199851
79030,83744,ACTIVE,KIT 2W,22033,5.8m 200mm  DI,TREATED,200,DI,NO,,NONE,31536000000.0,DONATED,,KITCHENER,N,,7,5,34,N,N,8.5,N,N,38ea20d9-950e-4ca6-a015-5e0c9abd05fa,5.75506304605108
79031,68789,ACTIVE,KIT 5,6180,37.9m 450mm  AC,TREATED,450,AC,NO,,NONE,315532800000.0,PURCHASED,,REGION,N,,6,6,19,N,N,8.7,N,Y,bf95d87a-602e-4332-a61c-5921bb1e84b6,37.8787746904816
79032,83746,ACTIVE,KIT 4,6281,12.7m 150mm  CI,TREATED,150,CI,NO,,NONE,-252460800000.0,DONATED,,KITCHENER,N,,5,1,6,N,N,3.93,N,N,43e3671f-9a58-4814-8875-9d826993d89e,12.7013972216209
79033,83748,ACTIVE,KIT 4,6218,12.3m 150mm  CI,TREATED,150,CI,NO,,NONE,-252460800000.0,DONATED,,KITCHENER,N,,5,1,6,N,N,7.85,N,N,4ccf6ca4-fc1e-41f1-bf5d-59f9bee31ad6,12.3468019386426
79034,9100,ACTIVE,KIT 4,6218,306.3m 150mm  CI,TREATED,150,CI,NO,,NONE,-252460800000.0,DONATED,,KITCHENER,N,,5,1,6,N,N,5.05,N,N,b442bbd0-ec97-47f8-aff8-0084e69659ae,306.252217406583
79035,83750,ACTIVE,KIT 4,15804,84.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,189302400000.0,DONATED,,KITCHENER,N,,6,4,20,N,N,9.35,N,N,e593975f-b9c2-4bb1-a5c5-ab55998455a0,84.1597918755344
79036,43640,ACTIVE,KIT 4,15804,270.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,189302400000.0,DONATED,,KITCHENER,N,,6,4,20,N,N,8.9,N,N,b444def3-1f21-41ff-b62c-568219e95ba7,270.457686607582
79037,83752,ACTIVE,KIT 4,15804,12.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,189302400000.0,DONATED,,KITCHENER,N,,6,4,20,N,N,9.35,N,N,feb40598-4bb6-41fe-95df-0249c036477d,12.1497012441825
79038,83754,ACTIVE,KIT 4,15804,184.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,189302400000.0,DONATED,,KITCHENER,N,,6,4,20,N,N,9.35,N,N,c216df99-2869-4339-a61a-a17e2ed417be,184.803798698657
79039,17150,ACTIVE,KIT 6,5413,167m 150mm  DI,TREATED,150,DI,NO,,NONE,176083200000.0,DONATED,NA,KITCHENER,N,,5,6,8,N,N,8.5,N,Y,b399dc25-86e0-49a7-8d5c-17598bf698a8,167.045807010578
79040,83756,ACTIVE,KIT 6,5413,27.9m 150mm  DI,TREATED,150,DI,NO,,NONE,176083200000.0,DONATED,NA,KITCHENER,N,,4,6,18,N,N,8.5,N,Y,3fbef21f-19f7-4f59-8025-90e373a4e749,27.9045381717034
79041,3490,ACTIVE,KIT 4,11185,84.6m 100mm  CI,TREATED,100,CI,NO,,NONE,-599616000000.0,DONATED,,KITCHENER,N,,5,2,32,N,N,5.75,N,N,1d56b100-5142-41fe-b37b-e0db24bacbbe,84.6358000323282
79042,83758,ACTIVE,KIT 4,600302,8.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1086048000000.0,DONATED,,KITCHENER,N,,6,4,31,N,N,9.35,N,N,8611dcf1-a3dc-46ad-ab7a-54f6ddf104f3,8.43357738064356
79043,83760,ACTIVE,KIT 4,600302,11.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1086048000000.0,DONATED,,KITCHENER,N,,6,4,31,N,N,9.35,N,N,b7ed06fe-9006-4ec6-ab7c-3af6bb27be94,11.4509021374783
79044,70730,ACTIVE,KIT 4,600302,159.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1086048000000.0,DONATED,,KITCHENER,N,,6,4,31,N,N,9.35,N,N,a5932caf-4961-49fa-bda6-1f2c938f27ab,159.659752513656
79045,73080,ACTIVE,KIT 4,5864,150.9m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1185321600000.0,PURCHASED,,KITCHENER,N,,6,2,6,N,N,9.35,N,N,5a74d58f-b55e-4ef5-bf12-3c22b37a69ed,150.939650456694
79046,83762,ACTIVE,KIT 4,5864,5.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1185321600000.0,PURCHASED,,KITCHENER,N,,6,2,6,N,N,9.35,N,N,da268f41-51fb-40fc-b7ec-597cb63ff47b,5.39015831461632
79047,83764,ACTIVE,KIT 4,5864,141.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1185321600000.0,PURCHASED,,KITCHENER,N,,6,2,6,N,N,9.35,N,N,e895e9ca-9c87-45d8-b4dd-a8d361276142,141.841438984278
79048,30740,ACTIVE,KIT 5,6402,70m 200mm  DI,TREATED,200,DI,NO,,NONE,-63158400000.0,DONATED,,KITCHENER,N,,5,3,0,N,N,4.7,N,N,3cf84f67-e4a3-431b-828e-374b2393a174,70.0109495461048
79049,83766,ACTIVE,KIT 4,11283,85.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,801964800000.0,PURCHASED,,KITCHENER,N,,6,2,19,N,N,9.35,N,N,398191e8-6a22-44e5-9b22-2c90bc3b79ff,85.7552665126016
79051,59160,ACTIVE,KIT 4,11283,99.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,801964800000.0,PURCHASED,,KITCHENER,N,,5,2,19,N,N,9.35,N,N,86a81b1a-586e-493e-b6ec-7ab7c055bef5,99.0723961546933
79052,83770,ACTIVE,KIT 4,11283,87.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,801964800000.0,PURCHASED,,KITCHENER,N,,5,2,19,N,N,9.35,N,N,280bd27b-b101-4f17-a46b-b19d4b7fc4e2,87.1323964700182
79053,83772,ACTIVE,KIT 4,9292,7.6m 200mm  DI,TREATED,200,DI,NO,,NONE,57801600000.0,DONATED,,KITCHENER,N,,7,3,5,N,N,8.5,N,N,ddd235a2-ef4c-4ac6-94ff-63b33f1c693e,7.61521075755645
79054,7030,ACTIVE,KIT 4,9292,102.7m 200mm  DI,TREATED,200,DI,NO,,NONE,57801600000.0,DONATED,,KITCHENER,N,,6,3,5,N,N,8.5,N,N,7c4ff610-34a0-46ec-9f41-2d258b3548cb,102.679400753423
79055,83774,ACTIVE,KIT 4,15862,7.6m 150mm  CI,TREATED,150,CI,NO,,NONE,-126230400000.0,DONATED,,KITCHENER,N,,5,4,19,N,N,7.85,N,N,17fd1a11-32ef-4a66-8482-360b29a73262,7.62107093800173
79056,31880,ACTIVE,KIT 4,15862,368.8m 150mm  CI,TREATED,150,CI,NO,,NONE,-126230400000.0,DONATED,,KITCHENER,N,,7,4,19,N,N,7.05,N,N,719500f7-0a51-4312-b902-183c4fd3a4c8,368.829242662884
79057,83776,ACTIVE,KIT 4,15862,14.5m 150mm  CI,TREATED,150,CI,NO,,NONE,-126230400000.0,DONATED,,KITCHENER,N,,5,4,19,N,N,7.85,N,N,e994c3c8-399a-4e90-9992-91cfaa6b8074,14.5492837192745
79058,800,ACTIVE,KIT 4,22859,101.1m 150mm  CI,TREATED,150,CI,NO,,NONE,-347155200000.0,DONATED,,KITCHENER,N,,5,4,3,N,N,6.15,N,N,bf20c878-464e-40c4-8147-5685d793fb92,101.090001884501
79059,27870,ACTIVE,KIT 4,10280,78.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,189302400000.0,DONATED,,KITCHENER,N,,6,4,17,N,N,9.35,N,N,739a6284-4015-44d5-a55c-518a49b7bb63,78.4350116585941
79060,83778,ACTIVE,KIT 4,10280,13m 150mm  PVC,TREATED,150,PVC,NO,,NONE,189302400000.0,DONATED,,KITCHENER,N,,6,4,17,N,N,9.35,N,N,c4c2dbb8-fdc6-41b2-8e34-425a97619b23,12.9810649738788
79061,83780,ACTIVE,KIT 6,21175,6.3m 150mm  DI,TREATED,150,DI,NO,,NONE,504921600000.0,DONATED,,KITCHENER,N,,6,6,10,N,N,9.1,N,Y,2ed8541f-b914-4a8c-87eb-1c69a6db614a,6.30531481192184
79062,7460,ACTIVE,KIT 6,21175,180.8m 150mm  DI,TREATED,150,DI,NO,,NONE,504921600000.0,DONATED,,KITCHENER,N,,6,6,10,N,N,9.1,N,Y,14a31eb0-0a38-4877-9a3f-8e4fc1a78253,180.7535202107
79063,2210,ACTIVE,KIT 4,1271,89.2m 150mm  CI,TREATED,150,CI,NO,,NONE,-1073001600000.0,DONATED,,KITCHENER,N,,6,1,27,Y,N,5.5,N,N,465fa516-71a5-45cd-b94b-56593e218580,89.2245906645217
79064,76498,ACTIVE,KIT 4,6498,362.7m 200mm  HDPE,TREATED,200,HDPE,NO,,NONE,1276473600000.0,PURCHASED,,KITCHENER,N,,6,1,5,N,N,9.2,N,N,b39e01c0-bb7a-4d36-85d2-21bbfc0a1a99,362.696308770066
79065,83782,ACTIVE,KIT 4,6498,7.3m 200mm  HDPE,TREATED,200,HDPE,NO,,NONE,1276473600000.0,PURCHASED,,KITCHENER,N,,6,1,5,N,N,10.0,N,N,e11898a4-58c1-4014-a2bf-a8dcacd7803e,7.29111118052746
79066,83784,ACTIVE,KIT 2W,16157,14.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,633830400000.0,DONATED,,KITCHENER,N,,6,5,38,N,N,9.35,N,N,13e4bda4-cf8b-414b-80fe-50cb2d5fb26e,14.3629475517782
79067,40640,ACTIVE,KIT 2W,16157,63.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,633830400000.0,DONATED,,KITCHENER,N,,6,5,38,N,N,9.35,N,N,dcd6716e-4389-4976-aec9-4c00c0a7f35d,63.2539690628073
79068,22260,ACTIVE,KIT 4,10965,100.9m 300mm  DI,TREATED,300,DI,NO,,NONE,-144720000000.0,DONATED,,KITCHENER,N,,7,5,7,N,N,8.05,N,N,24af330a-6daa-4458-9218-81494200e570,100.885380806558
79071,42180,ACTIVE,KIT 5,5634,214.2m 150mm  DI,TREATED,150,DI,NO,,NONE,94694400000.0,DONATED,,KITCHENER,N,,6,6,12,N,N,8.1,N,Y,883e23e5-f42a-4914-8ded-a9de593737e8,214.229387634823
79072,83788,ACTIVE,KIT 5,5635,19.7m 150mm  DI,TREATED,150,DI,NO,,NONE,94694400000.0,DONATED,,KITCHENER,N,,6,6,12,N,N,8.5,N,Y,ef2532e2-cc4f-4d28-8dee-0765113fd0a9,19.6830784622633
79073,83790,ACTIVE,KIT 4,22143,32.8m 300mm  DI,TREATED,300,DI,NO,,NONE,599616000000.0,PURCHASED,,KITCHENER,N,,6,5,19,N,N,9.1,N,N,951fd313-26c6-4a0b-9857-1518dfa6bccc,32.7989494226959
79074,18760,ACTIVE,KIT 4,22143,186.7m 300mm  DI,TREATED,300,DI,NO,,NONE,599616000000.0,PURCHASED,,KITCHENER,N,,6,5,19,N,N,9.1,N,N,c0d0094b-fb31-4dcf-b3cb-f2642e2ee932,186.682445080205
79075,83792,ACTIVE,KIT 4,22121,6.1m 300mm  DI,TREATED,300,DI,NO,,NONE,599616000000.0,PURCHASED,,KITCHENER,N,,6,5,19,N,N,9.1,N,N,62d79e9f-2de0-48ff-9b01-a10127f1757b,6.05196761391153
79076,83794,ACTIVE,KIT 2W,40032,74.7m 200mm  DI,TREATED,200,DI,NO,,NONE,283996800000.0,DONATED,,KITCHENER,N,,6,5,32,N,N,8.5,N,N,abc8413c-6cc1-4544-81c6-e6063b627075,74.6964667188733
79077,1670,ACTIVE,KIT 2W,22745,91.4m 200mm  DI,TREATED,200,DI,NO,,NONE,283996800000.0,DONATED,,KITCHENER,N,,6,5,32,N,N,6.5,N,N,be71a26d-6ee9-4389-a6a0-b340040f0c5d,91.3720279427179
79078,83796,ACTIVE,KIT 2W,22763,1.2m 200mm  DI,TREATED,200,DI,NO,,NONE,283996800000.0,DONATED,,KITCHENER,N,,0,5,32,N,N,8.5,N,N,94b4d9e2-ac44-4e15-9621-ac561dc6474c,1.15997241320425
79079,83798,ACTIVE,KIT 2W,22745,16.8m 200mm  DI,TREATED,200,DI,NO,,NONE,283996800000.0,DONATED,,KITCHENER,N,,6,5,32,N,N,8.5,N,N,c410a9d0-7cdc-4f85-b1ab-2b990fd45acd,16.805504420327
79082,83802,ACTIVE,KIT 4,6541,8.2m 150mm  DI,TREATED,150,DI,NO,,NONE,-39484800000.0,DONATED,,KITCHENER,N,,5,3,1,N,N,8.5,N,N,c62936be-6c12-4ebf-9fdb-e78898044122,8.20532553974168
79083,34600,ACTIVE,KIT 4,6541,108.2m 150mm  DI,TREATED,150,DI,NO,,NONE,-39484800000.0,DONATED,,KITCHENER,N,,5,3,1,N,N,8.5,N,N,57d67214-c505-4ef4-a418-2bb0fb852df9,108.246266451977
79084,26870,ACTIVE,KIT 4,15145,87.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,662688000000.0,DONATED,,KITCHENER,N,,7,4,22,N,N,9.35,N,N,c6e93ad2-b04a-488f-8269-28946b1e7fc3,87.5713493767575
79085,83804,ACTIVE,KIT 4,15145,4.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,662688000000.0,DONATED,,KITCHENER,N,,6,4,22,N,N,9.35,N,N,1a78188e-ed51-46f4-a0aa-ba8f4555491a,4.43439951327451
79086,18520,ACTIVE,KIT 4,23165,470.4m 450mm  DI,TREATED,450,DI,NO,,NONE,31536000000.0,PURCHASED,,REGION,N,,7,4,0,N,N,8.5,N,N,d6019003-e8cb-4f70-a17d-aea4cac11188,470.375088139318
79087,83806,ACTIVE,KIT 4,23165,15.9m 450mm  DI,TREATED,450,DI,NO,,NONE,31536000000.0,PURCHASED,,REGION,N,,7,4,0,N,N,8.5,N,N,ab91b245-14eb-4571-bf4f-f9b51756d809,15.9129800200863
79089,83808,ACTIVE,KIT 4,10341,3m 150mm  DI,TREATED,150,DI,NO,,NONE,215654400000.0,DONATED,,KITCHENER,N,,6,4,17,N,N,8.5,N,N,7d0b7903-0218-4934-89ed-10b40fca6d9a,3.04785073170117
79090,56370,ACTIVE,KIT 4,10339,73.2m 150mm  DI,TREATED,150,DI,NO,,NONE,215654400000.0,DONATED,,KITCHENER,N,,5,4,17,N,N,8.5,N,N,c88fad59-381b-462a-b463-d19a74ce0a4e,73.1953465732543
79091,58480,ACTIVE,KIT 2W,22627,90.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,767750400000.0,DONATED,,KITCHENER,N,,5,5,38,N,N,9.35,N,N,1ce90df1-ebd6-4ce4-a9c2-d1a7ae7f0afe,90.5352545996494
79092,83810,ACTIVE,KIT 5,20635,11.8m 150mm  DI,TREATED,150,DI,NO,,NONE,581126400000.0,DONATED,,KITCHENER,N,,5,6,44,N,N,9.1,N,Y,bc47caa1-b96f-4f20-afeb-08a8a909ca9c,11.8420007522536
79093,24660,ACTIVE,KIT 5,20635,79.8m 150mm  DI,TREATED,150,DI,NO,,NONE,581126400000.0,DONATED,,KITCHENER,N,,5,6,44,N,N,9.1,N,Y,9b20ca6f-6607-4e35-82a1-078d8353b292,79.7788972828252
79096,83814,ACTIVE,KIT 4,602047,66.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1180656000000.0,DONATED,,KITCHENER,N,,7,4,30,N,N,9.35,N,N,323c4c65-8a1c-4ac8-bee9-29f1b5a569f9,66.8725175833119
79097,74970,ACTIVE,KIT 4,602047,144m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1180656000000.0,DONATED,,KITCHENER,N,,7,4,30,N,N,9.35,N,N,e5673f16-cecf-4617-9c17-44615a8e408b,144.021249420002
79098,83816,ACTIVE,KIT 4,602047,6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1180656000000.0,DONATED,,KITCHENER,N,,7,4,30,N,N,9.35,N,N,848f7133-befa-4b39-8e60-10bd1ba6d318,5.98191836879581
79099,83818,ACTIVE,KIT 4,22461,.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,836179200000.0,DONATED,,KITCHENER,N,,6,4,32,N,N,9.35,N,N,cbb9adf5-5a44-47b8-837d-de3bfed04c3f,0.195853415537538
79100,83820,ACTIVE,KIT 4,40017,14.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,836179200000.0,DONATED,,KITCHENER,N,,6,4,32,N,N,9.35,N,N,7dd611d9-6234-4971-839c-5726b457e46c,14.484893241216
79101,59250,ACTIVE,KIT 4,40017,186.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,836179200000.0,DONATED,,KITCHENER,N,,6,4,32,N,N,9.35,N,N,99322def-76c7-44d5-a7a0-78cde85c0d6a,186.42449138643
79102,83822,ACTIVE,KIT 5,600586,5.5m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1086048000000.0,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,55c5214f-ea59-44e7-812d-5ed02bfd9281,5.49623327626726
79103,70300,ACTIVE,KIT 5,600586,73.8m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1086048000000.0,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,24b42c0e-2bd0-488e-80a7-6ad621531528,73.7901035266844
79104,83824,ACTIVE,KIT 4,22450,.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,788918400000.0,DONATED,,KITCHENER,N,,6,4,32,N,N,9.35,N,N,7e0b6bdf-672f-4221-abdc-f06d67783579,0.6559923165147
79105,59020,ACTIVE,KIT 4,22429,124.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,788918400000.0,DONATED,,KITCHENER,N,,6,4,33,N,N,9.35,N,N,07d14102-400e-4683-abfb-f7c495794d88,124.095349080925
79106,83826,ACTIVE,KIT 4,22429,95m 150mm  PVC,TREATED,150,PVC,NO,,NONE,788918400000.0,DONATED,,KITCHENER,N,,6,4,33,N,N,6.15,N,N,58d48652-4b1d-4eee-91a4-81f5debbc286,95.0189345457092
79107,83828,ACTIVE,KIT 4,22429,42.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,788918400000.0,DONATED,,KITCHENER,N,,6,4,33,N,N,6.15,N,N,155a5a01-7b54-444c-975d-4bdeef76b21b,42.3835466847696
79108,83830,ACTIVE,KIT 4,22429,64.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,788918400000.0,DONATED,,KITCHENER,N,,6,4,33,N,N,6.95,N,N,126e3366-9c51-4eb0-85ba-5e5061c10a47,64.4462627964496
79109,83832,ACTIVE,KIT 4,22429,1.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,788918400000.0,DONATED,,KITCHENER,N,,0,4,33,N,N,9.35,N,N,d4db234c-758f-40a9-8ecd-0aff7e530ecf,1.74044633342259
79110,83834,ACTIVE,KIT 4,22429,4.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,788918400000.0,DONATED,,KITCHENER,N,,6,4,33,N,N,9.35,N,N,4293c456-c0bb-418a-9e0f-27aecab77b77,4.45319884961661
79111,83836,ACTIVE,KIT 4,22429,85.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,788918400000.0,DONATED,,KITCHENER,N,,6,4,33,N,N,7.35,N,N,e966607d-c61e-4d77-ac82-68844513bd37,85.394585878633
79112,83838,ACTIVE,KIT 2EA,600078,9.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1022889600000.0,DONATED,,KITCHENER,N,,5,5,28,N,N,9.35,N,N,9a0ab65a-c908-49af-af95-cb03a24bdb4b,9.63061445197801
79113,68540,ACTIVE,KIT 2EA,600078,80.9m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1022889600000.0,DONATED,,KITCHENER,N,,6,5,28,N,N,9.35,N,N,e083f949-dada-4295-a6c2-4569dada84db,80.8701480033271
79114,19720,ACTIVE,KIT 4,13178,67.6m 150mm  DI,TREATED,150,DI,NO,,NONE,-94694400000.0,DONATED,,KITCHENER,N,,6,4,23,N,N,6.1,N,N,07117171-7d85-46d7-bdd8-95ebcc5c069d,67.6195532238104
79115,83840,ACTIVE,KIT 4,13178,7.2m 150mm  DI,TREATED,150,DI,NO,,NONE,-94694400000.0,DONATED,,KITCHENER,N,,6,4,24,N,N,8.5,N,N,09fd32d4-11eb-4eb6-93a8-afdd6b50c26f,7.1901647714341
79116,83842,ACTIVE,KIT 5,40299,10.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1022889600000.0,DONATED,,KITCHENER,N,,6,6,28,N,N,9.35,N,Y,495b6efc-30c2-45ed-877e-82fb8563f928,10.7235727898415
79117,68760,ACTIVE,KIT 5,40299,155.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1022889600000.0,DONATED,,KITCHENER,N,,6,6,28,N,N,9.35,N,Y,e903ec2a-2568-4c48-9ac8-f55b651a7314,155.072754201813
79118,83844,ACTIVE,KIT 5,40299,93.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1022889600000.0,DONATED,,KITCHENER,N,,6,6,28,N,N,9.35,N,Y,4d36475a-ab67-4df7-b9b4-4db432a3afc8,93.3730134236108
79120,83846,ACTIVE,KIT 4,11567,12.5m 150mm  CI,TREATED,150,CI,NO,,NONE,-207878400000.0,DONATED,,KITCHENER,N,,7,4,1,N,N,7.85,N,N,65bdc447-c152-4d25-87f8-c3e6db2e05d3,12.5355798588161
79122,34220,ACTIVE,KIT 4,11567,354m 150mm  CI,TREATED,150,CI,NO,,NONE,-207878400000.0,DONATED,,KITCHENER,N,,7,4,1,N,N,5.85,N,N,31a69705-d853-48f7-b913-02d902f50005,353.962427667235
79123,83850,ACTIVE,KIT 5,4842,7.8m 300mm  DI,TREATED,300,DI,NO,,NONE,328665600000.0,DONATED,CUMMING COCKBURN,KITCHENER,N,,6,6,38,N,N,8.5,N,Y,39727bef-f4a6-4acc-a4e9-0ea84df79e34,7.77610310512659
79124,36380,ACTIVE,KIT 5,4842,135.6m 300mm  DI,TREATED,300,DI,NO,,NONE,328665600000.0,DONATED,CUMMING COCKBURN,KITCHENER,N,,6,6,38,N,N,8.5,N,Y,2c4edba6-2841-4885-82e8-1bf64c958ad5,135.647698261017
79125,83852,ACTIVE,KIT 4A,601853,1.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1316044800000.0,DONATED,STANTEC,KITCHENER,N,,6,2,44,N,N,9.35,N,N,32deafca-7edd-4b2d-97e3-f16d5a732777,1.65913620840942
79126,77464,ACTIVE,KIT 4A,601853,63.2m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1316044800000.0,DONATED,STANTEC,KITCHENER,N,,6,2,44,N,N,9.35,N,N,7aa29a64-236a-4498-8dcd-6917ba379c28,63.2385651365361
79127,77466,ACTIVE,KIT 4A,601853,88.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1316044800000.0,DONATED,STANTEC,KITCHENER,N,,6,2,44,N,N,9.35,N,N,2a29f155-9bc9-454c-891d-76d7ed518490,88.6790271924011
79128,77468,ACTIVE,KIT 4A,540398,38.4m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1316044800000.0,DONATED,STANTEC,KITCHENER,N,,6,2,44,N,N,9.35,N,N,b74005a7-cf0a-4a5f-9c11-89589095996d,38.4043307103197
