OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,UNDERSIZED,SHALLOW_MAIN,CONDITION_SCORE,OVERSIZED,CLEANED,GlobalID,Shape__Length
90873,80870,ACTIVE,KIT 4,12691,1m 150mm  CI,TREATED,150,CI,NO,,NONE,1950/01/01 00:00:00+00,DONATED,,KITCHENER,N,,8,2,27,N,N,7.75,N,N,ea6f6ec5-41a4-43a0-96af-28136bdbb61b,0.965252773338652
90874,80872,ACTIVE,KIT 4,12691,2m 150mm  CI,TREATED,150,CI,NO,,NONE,1950/01/01 00:00:00+00,DONATED,,KITCHENER,N,,0,2,27,N,N,7.75,N,N,6b169b70-5426-4b77-9361-96912bf30872,1.97342670422326
90875,95152,ACTIVE,KIT 2W,601524,4.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2010/08/27 00:00:00+00,DONATED,,KITCHENER,N,,7,5,37,N,N,9.35,N,N,2c5c90ee-42a7-46a6-9ae7-1762f23fbcb7,4.7673476410265
90876,76611,ACTIVE,KIT 2W,601524,156.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2010/08/27 00:00:00+00,DONATED,,KITCHENER,N,,7,5,44,N,N,9.35,N,N,5072e0fb-9a42-42d7-98c9-5e3d508c48e1,156.437688753692
90877,37420,ACTIVE,BRIDGEPORT,12633,175.5m 150mm  DI,TREATED,150,DI,NO,,NONE,1981/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,2,46,N,N,8.5,N,N,ff7b5098-fdd1-41a3-8836-184de035da55,175.501033811832
90878,95154,ACTIVE,KIT 2W,600195,11.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2001/06/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,35,N,N,9.35,N,N,4eafdc4a-16ea-4abd-81aa-7c3f0221c48d,11.1209544631965
90879,95156,ACTIVE,KIT 2W,600195,6.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2001/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,35,N,N,9.35,N,N,d1fd6dc8-ae1f-4d3e-a52a-c9e5677a6c87,6.65326918572542
90880,67160,ACTIVE,KIT 2W,600195,82.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2001/06/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,35,N,N,9.35,N,N,ad467386-86d2-45a1-aae8-e282fd0d4f74,82.0854452671838
90881,73730,ACTIVE,BRIDGEPORT,601132,57.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2006/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,2,47,N,N,9.35,N,N,ab13dfef-c85b-4b38-bf18-ff575a35e931,57.1713231957082
90882,95158,ACTIVE,KIT 4,10174,4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2006/07/04 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,13,N,N,9.35,N,N,5de015a9-3151-4d42-980b-15bb6a3b3d37,4.0422419739599
90883,73920,ACTIVE,KIT 4,10174,6.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2006/07/04 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,13,N,N,9.35,N,N,533f9bbd-ce5e-4480-a836-23df55f3b322,6.43309079736715
90884,95160,ACTIVE,KIT 4,6670,12.1m 300mm  DI,TREATED,300,DI,NO,,NONE,1974/12/01 00:00:00+00,PURCHASED,NA,KITCHENER,N,,7,2,22,N,N,8.5,N,N,d267f62e-e0c6-4319-b918-2311971862ec,12.1120035008256
90885,21530,ACTIVE,KIT 4,6668,20.6m 300mm  DI,TREATED,300,DI,NO,,NONE,1974/12/01 00:00:00+00,PURCHASED,NA,KITCHENER,N,,7,2,22,N,N,8.5,N,N,994c4fc1-28a5-41e9-8079-52b2c1ebeeae,20.6149310144504
90887,76281,ACTIVE,KIT 6,5589,12.1m 300mm  DI,TREATED,300,DI,NO,,NONE,1985/11/01 00:00:00+00,DONATED,,KITCHENER,N,,7,6,0,N,N,9.1,N,Y,52858949-786e-4bef-bcbe-6b3d99b738f6,12.0927086658904
90888,95162,ACTIVE,KIT 4,5716,10.2m 300mm  DI,TREATED,300,DI,NO,,NONE,1991/10/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,1,18,N,N,9.1,N,N,281625eb-1514-4587-807b-db8a730c28aa,10.2471704639619
90889,31700,ACTIVE,KIT 4,5716,190.3m 300mm  DI,TREATED,300,DI,NO,,NONE,1991/10/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,1,18,N,N,9.1,N,N,d60c5cfe-5d87-4a0d-be5f-d3ee6c5eaf7f,190.310486972425
90890,95164,ACTIVE,KIT 4,600055,4.8m 200mm  PVCO,TREATED,200,PVCO,NO,,NONE,2014/01/22 00:00:00+00,DONATED,MTE,KITCHENER,N,,5,4,31,N,N,9.35,N,N,a8c660af-a931-4c05-bb9b-c54ba8928a33,4.8417060181475
90891,78774,ACTIVE,KIT 4,600055,96.7m 200mm  PVCO,TREATED,200,PVCO,NO,,NONE,2014/01/22 00:00:00+00,DONATED,MTE,KITCHENER,N,,6,4,31,N,N,9.35,N,N,883efafe-7006-426c-9028-14e446b08ee7,96.6777837801439
90892,78776,ACTIVE,KIT 4,600052,6.8m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,2014/01/22 00:00:00+00,DONATED,MTE,KITCHENER,N,,5,4,31,N,N,9.35,N,N,8bed52b0-994f-40e8-a421-dc3f3c40f204,6.81085714605516
90894,25290,ACTIVE,KIT 4,11168,149.6m 150mm  CI,TREATED,150,CI,NO,,NONE,1953/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,2,34,N,N,7.75,N,N,bea9ae8e-529f-4298-8c30-c66491d17ee7,149.639969325876
90895,80938,ACTIVE,KIT 4,6941,9.5m 150mm  CI,TREATED,150,CI,NO,,NONE,1920/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,2,29,N,N,7.75,N,N,63cd0205-4207-4bb3-b6ee-82e3a34b2749,9.467777767566
90896,80874,ACTIVE,KIT 4,12690,7.9m 300mm  DI,TREATED,300,DI,NO,,NONE,1981/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,8,2,27,N,N,8.5,N,N,54619bc8-972f-46dc-b3e2-bd32cbf08e03,7.92164508247033
90897,80876,ACTIVE,KIT 4,12690,44.7m 600mm  DI,TREATED,600,DI,NO,,NONE,1977/01/01 00:00:00+00,PURCHASED,,REGION,N,,8,2,27,N,N,8.5,N,N,4c18e9d6-5558-40ac-9ccd-3f774e4415d0,44.6867386811724
90898,80880,ACTIVE,KIT 4,6948,11.7m 300mm  DI,TREATED,300,DI,NO,,NONE,1981/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,8,2,27,N,N,8.5,N,N,7890487c-4398-4292-bbb6-46c9f8463a06,11.7012038861559
90899,80882,ACTIVE,KIT 4,6948,125.7m 600mm  DI,TREATED,600,DI,NO,,NONE,1977/01/01 00:00:00+00,PURCHASED,,REGION,N,,8,2,27,N,N,8.5,N,N,150a60cb-9dde-4aa0-9b1e-e51496672077,125.659824628115
90900,80884,ACTIVE,KIT 4,6921,9.1m 150mm  CI,TREATED,150,CI,NO,,NONE,1937/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,27,N,N,7.75,N,N,a04402f6-ca57-4f60-8258-1368e6c47c92,9.08522006893749
90901,39400,ACTIVE,KIT 4,6958,267.1m 600mm  DI,TREATED,600,DI,NO,,NONE,1977/01/01 00:00:00+00,PURCHASED,,REGION,N,,6,2,28,N,N,8.5,N,N,fbeaf66d-033e-4eed-94ba-bde3bebd13e9,267.087926983573
90902,80912,ACTIVE,KIT 4,7047,28.3m 300mm  DI,TREATED,300,DI,NO,,NONE,1981/09/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,28,N,N,8.5,N,N,93344cfa-0f87-4681-aa35-56567648b083,28.290235900616
90903,80918,ACTIVE,KIT 4,604269,92.5m 300mm  CI,TREATED,300,CI,NO,,NONE,1929/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,2,0,N,N,7.75,N,N,9ef0c084-322d-4b61-bf8a-a72d95924dd0,92.5057177215786
90904,80920,ACTIVE,KIT 4,6973,.9m 300mm  CI,TREATED,300,CI,NO,,NONE,1929/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,0,N,N,7.75,N,N,09f9e8e0-e5aa-4f20-a4d5-fd046938fb9c,0.938992822941737
90905,80924,ACTIVE,KIT 4,6974,13.2m 300mm  CI,TREATED,300,CI,NO,,NONE,1930/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,0,N,N,7.75,N,N,f5bc142f-a2dd-472d-9196-54acce876654,13.1873564658314
90906,80928,ACTIVE,KIT 4,7036,8.9m 300mm  CI,TREATED,300,CI,NO,,NONE,1929/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,29,N,N,7.75,N,N,d4cfd854-5b0f-4ad1-9564-823fcb84b93b,8.94828430774588
90907,80930,ACTIVE,KIT 4,7036,7.4m 450mm  DI,TREATED,450,DI,NO,,NONE,1986/05/01 00:00:00+00,DONATED,,REGION,N,,7,2,29,N,N,9.1,N,N,d427b011-c42f-45f8-b4bf-11fdc4c70ceb,7.42863626174187
90908,80932,ACTIVE,KIT 4,7036,24.3m 150mm  CI,TREATED,150,CI,NO,,NONE,1923/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,29,N,N,7.75,N,N,5495c04f-df6f-4315-b995-9820dfbde0e4,24.2931816003632
90909,80936,ACTIVE,KIT 4,7042,1.8m 200mm  DI,TREATED,200,DI,NO,,NONE,1975/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,29,N,N,8.5,N,N,61dac64d-af8a-4598-9ef1-2452fcff626d,1.79254406876393
90910,95168,ACTIVE,KIT 4,13233,6.8m 100mm  CI,TREATED,100,CI,NO,,NONE,1958/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,10,N,N,7.75,N,N,00d40459-9316-449e-9448-853a44d782dc,6.78486317680094
90911,27910,ACTIVE,KIT 4,13233,173.8m 100mm  CI,TREATED,100,CI,NO,,NONE,1958/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,10,N,N,6.95,N,N,26ef0882-7904-4dda-b936-b7993d07c27f,173.815474346799
90912,82282,ACTIVE,KIT 4,21957,6.8m 600mm  DI,TREATED,600,DI,NO,,NONE,1986/01/01 00:00:00+00,DONATED,,REGION,N,,7,3,13,N,N,9.1,N,N,4adf8d76-1ee0-434b-96e2-2c8901be640a,6.81178780811508
90913,95170,ACTIVE,KIT 4,21957,1.3m 600mm  DI,TREATED,600,DI,NO,,NONE,1986/01/01 00:00:00+00,DONATED,,REGION,N,,7,3,13,N,N,9.1,N,N,6b474f2d-700c-4ffa-a2e5-ae5a52c919b0,1.33905494928084
90914,82286,ACTIVE,KIT 4,6968,11.2m 600mm  DI,TREATED,600,DI,NO,,NONE,1977/01/01 00:00:00+00,PURCHASED,,REGION,N,,0,2,28,N,N,8.5,N,N,f8bc1db9-38f0-4940-8bf4-ae52e1f0c22d,11.1719333791506
90915,95172,ACTIVE,KIT 2EA,40236,2.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,2000/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,26,N,N,9.35,N,N,1f795268-8e25-4527-8dc2-5810e3bf06f0,2.71132056405229
90916,82288,ACTIVE,KIT 2EA,40236,6m 200mm  PVC,TREATED,200,PVC,NO,,NONE,2000/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,26,N,N,9.35,N,N,4085b951-afbe-4d2f-a9d3-74fcf18a4362,6.04194269784354
90917,82290,ACTIVE,KIT 4,602365,111.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1995/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,4,33,N,N,9.35,N,N,0b64a71b-53c1-49d9-bbd8-9f02a242a2a2,111.324699785198
90918,95174,ACTIVE,KIT 4,602365,5.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1995/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,4,33,N,N,9.35,N,N,0d3d7ecc-b64d-4ad7-baf8-081064eb4b90,5.17864828968918
90921,82298,ACTIVE,KIT 4,13183,9.1m 150mm  DI,TREATED,150,DI,NO,,NONE,1966/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,25,N,N,8.5,N,N,47b063ac-d635-421d-a13a-db7258f4879e,9.13269457796323
90922,95178,ACTIVE,KIT 2EA,40238,4.1m 200mm  PVC,TREATED,200,PVC,NO,,NONE,2000/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,26,N,N,9.35,N,N,ce338474-300d-4ec9-a0cf-2686055ac0f7,4.07933394589336
90924,34890,ACTIVE,KIT 4,603815,195m 300mm  DI,TREATED,300,DI,NO,,NONE,1979/07/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,0,N,N,6.5,N,N,e793a493-9fd5-4419-a4a8-236b93b748f4,195.021640310767
90925,80818,ACTIVE,KIT 4,603815,2.1m 150mm  CI,TREATED,150,CI,NO,,NONE,1960/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,0,N,N,7.75,N,N,b5a8c016-8690-4d76-a2d8-be1acce48349,2.07707100016708
90926,80820,ACTIVE,KIT 4,603815,8.2m 150mm  CI,TREATED,150,CI,NO,,NONE,1960/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,0,N,N,7.75,N,N,859f0adf-b491-4ac3-8e7a-c279060084b8,8.23147346983031
90927,80822,ACTIVE,KIT 4,603815,.8m 300mm  DI,TREATED,300,DI,NO,,NONE,1979/07/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,0,N,N,8.5,N,N,9d06a290-f9f5-4a7c-ab68-aff3da8fdba3,0.790360524469337
90929,81592,ACTIVE,KIT 4,20946,24.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2014/07/01 00:00:00+00,PURCHASED,IBI GROUP,KITCHENER,N,,0,1,16,N,N,9.35,N,N,af4abbf5-633d-4323-aac2-cda247e04f27,24.3503235546049
90930,95180,ACTIVE,KIT 4,604271,78m 200mm  CI,TREATED,200,CI,NO,,NONE,1962/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,2,0,N,N,7.85,N,N,761ac220-bd3e-485c-bbe0-f918d0beb650,78.0083487190486
90931,95182,ACTIVE,KIT 4,12680,.8m 200mm  CI,TREATED,200,CI,NO,,NONE,1962/09/01 00:00:00+00,DONATED,,KITCHENER,N,,0,2,0,N,N,7.85,N,N,5047021a-3e9e-425b-a03b-4d80dece8110,0.76903315960669
90932,32880,ACTIVE,KIT 4,604222,314.6m 200mm  CI,TREATED,200,CI,NO,,NONE,1962/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,2,0,N,N,4.65,N,N,4a915573-d114-48b1-9f5b-66b2cf40b646,314.574623507867
90933,5930,ACTIVE,KIT 4,6884,15.1m 300mm  CI,TREATED,300,CI,NO,,NONE,1928/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,17,N,N,7.75,N,N,97cb1342-452a-4718-92ad-80f3910f93e9,15.1415451983006
90935,95186,ACTIVE,KIT 4,10703,21.7m 300mm  CI,TREATED,300,CI,NO,,NONE,1961/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,0,N,N,7.75,N,N,7ed78711-b9f1-4b44-a5ba-654ed992df91,21.6514139117548
90936,95188,ACTIVE,KIT 4,10714,442m 300mm  CI,TREATED,300,CI,NO,,NONE,1961/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,19,N,N,7.35,N,N,2a418c5e-0582-4358-ab71-d92c2acaf94f,441.982226926072
90937,13970,ACTIVE,KIT 4,10714,451.2m 300mm  CI,TREATED,300,CI,NO,,NONE,1961/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,19,N,N,7.75,N,N,dca1b444-75a6-466a-b314-fe0462faddb2,451.188483487889
90938,95190,ACTIVE,KIT 4,22093,6.9m 300mm  CI,TREATED,300,CI,NO,,NONE,1961/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,19,N,N,7.75,N,N,15afdf98-b0ba-4c44-916a-563156c02b0b,6.93866864418286
90939,61868,ACTIVE,KIT 4,11255,15.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1997/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,15,N,N,9.35,N,N,f1aa4bd9-3a57-4446-a9d2-2fce1ca214a9,15.230797179132
90940,69177,ACTIVE,KIT 4,5898,48.8m 300mm  DI,TREATED,300,DI,NO,,NONE,1994/12/01 00:00:00+00,PURCHASED,,KITCHENER,N,,8,2,22,N,N,9.1,N,N,2ce5a462-ab91-4fec-940a-6999a3a6a2d9,48.7945703317312
90941,61740,ACTIVE,KIT 4,6617,3.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1998/07/22 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,21,N,N,9.35,N,N,ad5f7865-a430-4463-a20d-c3a52ab0a805,3.68287489839375
90942,95192,ACTIVE,KIT 4,6617,3.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1998/07/22 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,21,N,N,9.35,N,N,9d9cbda7-04d8-42eb-b1c0-4ee4d536ae8d,3.27399002787669
90943,54450,ACTIVE,KIT 5,9745,12.7m 300mm  DI,TREATED,300,DI,NO,,NONE,1992/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,6,0,N,N,9.1,N,Y,0a320c83-a549-4415-9945-64a0063b7aa5,12.7238439251544
90944,82272,ACTIVE,KIT 5,9745,6.5m 300mm  DI,TREATED,300,DI,NO,,NONE,1992/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,6,0,N,N,9.1,N,Y,48317576-d68a-4a09-a4a7-5bf023e0c0b0,6.46487534319038
90945,95194,ACTIVE,KIT 5,9756,1.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1999/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,6,0,N,N,9.35,N,Y,aa5c88d5-6508-4b63-8aeb-d19db642ce09,1.67438664542833
90946,63070,ACTIVE,KIT 5,9745,25.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1999/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,6,0,N,N,9.35,N,Y,40ddf3a4-8d1e-4081-b13e-f0c2e08c4638,25.125660508285
90947,82276,ACTIVE,KIT 4,20984,6.1m 150mm  CI,TREATED,150,CI,NO,,NONE,1956/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,1,20,N,N,7.75,N,N,7addcfe3-d09f-417e-9986-3743f4c55d09,6.05272126317439
90948,63310,ACTIVE,KIT 4,8658,106.9m 150mm  CI,TREATED,150,CI,NO,,NONE,1951/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,1,20,N,N,7.75,N,N,31bb20d9-ecc6-4d08-be9e-3aaffa3f864c,106.858807637024
90949,95196,ACTIVE,KIT 4,9831,13.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2010/09/01 00:00:00+00,PURCHASED,,KITCHENER,N,,5,2,14,N,N,9.35,N,N,9e35f606-7c32-4e03-beab-4f89a7a7f8d0,13.1994958850418
90950,76692,ACTIVE,KIT 4,9831,67.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2010/09/01 00:00:00+00,PURCHASED,,KITCHENER,N,,5,2,14,N,N,6.95,N,N,f03123d2-201b-449d-bdd9-ae3461f4cb83,67.2143186967574
90951,95198,ACTIVE,KIT 4,9831,10.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2010/09/01 00:00:00+00,PURCHASED,,KITCHENER,N,,5,2,14,N,N,9.35,N,N,dab1f5fe-ff2c-4257-9c18-5d52ee852b6b,10.0551000409816
90952,95200,ACTIVE,KIT 5,600111,8.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2003/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,6,32,N,N,9.35,N,Y,60114c8b-7900-40f5-acbb-85590768e9cb,8.52467219323362
90953,69380,ACTIVE,KIT 5,600111,215.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2003/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,6,32,N,N,9.35,N,Y,4b0344f2-cadf-40a5-87a0-785b7b690ccd,215.387226382843
90954,95202,ACTIVE,KIT 5,600111,7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2003/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,6,32,N,N,9.35,N,Y,d0474ed6-3ffd-4908-9dbd-d168f168b100,6.98261871795682
90955,95204,ACTIVE,KIT 2W,22027,6.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1976/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,30,N,N,8.5,N,N,6aa44621-c363-4882-a95c-455ef99b5e05,6.5616723357787
90956,7550,ACTIVE,KIT 2W,22027,241.3m 150mm  DI,TREATED,150,DI,NO,,NONE,1976/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,30,N,N,8.5,N,N,64a472c7-f945-413f-8505-992c329eaf92,241.298006063823
90957,95206,ACTIVE,KIT 2W,22027,8m 150mm  DI,TREATED,150,DI,NO,,NONE,1976/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,30,N,N,8.5,N,N,5e83e7fe-0981-4c8e-b51e-b7a232bb2f90,8.0168589479781
90958,95208,ACTIVE,KIT 2W,22027,108.3m 150mm  DI,TREATED,150,DI,NO,,NONE,1976/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,30,N,N,8.5,N,N,77741406-5f61-45a1-9071-e06a6195d432,108.322536615497
90959,27490,ACTIVE,KIT 4,10661,52.4m 150mm  CI,TREATED,150,CI,NO,,NONE,1923/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,9,N,N,7.75,N,N,1d07abdf-fade-4344-8a1a-3fb7d53f0f94,52.3725913664767
90960,95210,ACTIVE,KIT 5,103412,12.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2004/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,2b5da48b-32fe-4f85-9c52-b80de356cd4b,12.7736868598831
90961,70240,ACTIVE,KIT 5,103412,31.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2004/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,454201a6-81d9-40a0-af83-fa6f0af7ea3f,31.4319796848794
90962,69176,ACTIVE,KIT 4,5898,141.4m 600mm  PVC,TREATED,600,PVC,NO,,NONE,2005/01/01 00:00:00+00,PURCHASED,,REGION,N,,8,2,22,N,N,9.35,N,N,ce5ab197-94ce-4077-8f2a-c86a159b8158,141.385435793244
90963,32850,ACTIVE,KIT 4,12129,13.8m 150mm  DI,TREATED,150,DI,NO,,NONE,,DONATED,,KITCHENER,N,,6,4,29,N,N,8.5,N,N,fc49f601-ceb8-45a1-b50a-f5b79d5da843,13.8197422121417
90964,95212,ACTIVE,KIT 4,12132,1.1m 150mm  DI,TREATED,150,DI,NO,,NONE,,DONATED,,KITCHENER,N,,7,4,29,N,N,8.5,N,N,5ce05f17-f854-45a9-b94a-b41989dd0275,1.06526316039212
90965,36760,ACTIVE,KIT 4,9348,55.2m 450mm  DI,TREATED,450,DI,NO,,NONE,1973/06/01 00:00:00+00,DONATED,,DUAL CITY AND REGION,N,,7,3,7,N,N,8.5,Y,N,e5f407c0-7490-4ccd-9fb9-d9ae632745ab,55.1805274593707
90966,95214,ACTIVE,KIT 4,22799,13.1m 300mm  DI,TREATED,300,DI,NO,,NONE,1988/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,17,N,N,9.1,N,N,71c1e79d-6c58-4cb4-be54-f81758b737c4,13.0760762434069
90967,32980,ACTIVE,KIT 4,22799,75.4m 300mm  DI,TREATED,300,DI,NO,,NONE,1988/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,17,N,N,9.1,N,N,35c09fe2-9b35-4ae9-9aee-4cda060c9d5b,75.4184050550207
90968,69576,ACTIVE,KIT 4,1691,103.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2004/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,8,2,6,N,N,9.35,N,N,2bbe824b-88ce-4a99-81ea-b080cd997eae,103.398595094669
90969,67700,ACTIVE,KIT 4,9671,12.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2001/06/01 00:00:00+00,PURCHASED,,REGION,N,,0,3,0,N,N,9.35,N,N,e7dc6f1c-ccce-4011-bbb2-166713ea2fbd,12.5403305861826
90970,95216,ACTIVE,KIT 5,9671,9.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2001/06/01 00:00:00+00,PURCHASED,,REGION,N,,0,3,0,N,N,9.35,N,N,62f2c0ce-cde3-4e02-ada8-6b2e922b9bc5,9.82785487856901
90971,95218,ACTIVE,KIT 5,9671,7.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2001/06/01 00:00:00+00,PURCHASED,,REGION,N,,0,3,0,N,N,9.35,N,N,ea7f8c8a-4bcd-46e3-80d5-056991644e28,7.7377153010159
90972,9920,ACTIVE,KIT 2W,22079,324.5m 450mm  DI,TREATED,450,DI,NO,,NONE,1969/07/01 00:00:00+00,PURCHASED,,DUAL CITY AND REGION,N,,6,5,35,N,N,8.5,N,N,67ee17f9-1628-46df-902b-f4663d82b300,324.515683273133
90973,73200,ACTIVE,KIT 4,8684,523.2m 600mm  CPP,TREATED,600,CPP,NO,,NONE,2006/06/01 00:00:00+00,PURCHASED,,REGION,N,,7,1,22,N,N,9.15,N,N,365b9cda-3ca7-49af-b250-551d5c5567f9,523.225354205135
90974,95220,ACTIVE,KIT 4,22885,.5m 150mm  DI,TREATED,150,DI,NO,,NONE,1987/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,1,N,N,9.1,N,N,4b3239a0-4fd6-42a2-88b4-67eba6c5d4ac,0.479401293227336
90975,8570,ACTIVE,KIT 4,22885,157.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1987/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,1,N,N,7.9,N,N,c34be9ce-ff37-4f2b-a21d-e8131dd3835f,157.628665272741
90976,39200,ACTIVE,KIT 4,5898,60m 300mm  DI,TREATED,300,DI,NO,,NONE,1993/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,22,N,N,9.1,N,N,888c6015-ddd5-4ceb-848e-4c96d81d7c8a,60.0147755773827
90977,95222,ACTIVE,KIT 4,11360,4.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2006/07/04 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,16,N,N,9.35,N,N,2d00d570-54ea-4ac8-ad03-4a2e75a8166e,4.6652714571607
90978,73790,ACTIVE,KIT 4,11360,118.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2006/07/04 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,16,N,N,9.35,N,N,1e2b07e5-6325-4e4f-95b6-aa826e437e13,118.445789799019
