OBJECTID,INCIDENT_DATE,BREAK_TYPE,HOUR_IMPACTED,STATUS,BREAK_NATURE,BREAK_APPARENT_CAUSE,POSITIVE_PRESSURE_MAINTANED,AIR_GAP_MAINTANED,DISINFECTED,MECHANICAL_REMOVAL,FLUSHING_EXCAVATION,HIGHER_VELOCITY_FLUSHING,ANODE_INSTALLED,BREAK_CATEGORIZATION,ROADSEGMENTID,STREET,ASSETID,ASSET_SIZE,ASSET_YEAR_INSTALLED,ASSET_MATERIAL,ASSET_EXISTS,GLOBALID,longitude,latitude,PRESSURE_ZONE,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_MATERIAL,INSTALLATION_DATE,BRIDGE_MAIN,CRITICALITY,UNDERSIZED,SHALLOW_MAIN,CONDITION_SCORE,OVERSIZED,CLEANED,GlobalID,Shape__Length
37441,2021-02-22 08:54:10,MAIN,4-8 hours,REPAIR COMPLETED,CORROSION AND FITTING/JOINT,AGE,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1696,BELMONT AVE W,135862,200.0,2017-01-01,PVCO,N,53db5ed8-2c9a-4199-9ba8-1a29dc104c31,-80.5111600637534,43.4426143097528,KIT 4,1.4m 300mm  PVCO,TREATED,300.0,PVCO,NO,NONE,2017-07-21 00:00:00,N,-1.0,N,N,9.85,N,N,0f6a4788-ae43-4960-8abc-695d8a1499bd,1.44996265452831
37441,2021-02-22 08:54:10,MAIN,4-8 hours,REPAIR COMPLETED,CORROSION AND FITTING/JOINT,AGE,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1696,BELMONT AVE W,135862,200.0,2017-01-01,PVCO,N,53db5ed8-2c9a-4199-9ba8-1a29dc104c31,-80.5111600637534,43.4426143097528,KIT 4,.9m 300mm  PVCO,TREATED,300.0,PVCO,NO,NONE,2017-07-21 00:00:00,N,-1.0,N,N,9.85,N,N,fdd31cc3-939b-474a-8682-aa602f76767b,0.850045705280025
37442,2021-02-22 08:59:02,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,PRESSURE,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,9931,LYNDHURST DR,24640,150.0,1958-01-01,CI,Y,66c4a370-404a-40f9-bb0f-949ad314c7bd,-80.4579403406208,43.4524492980298,KIT 4,.8m 150mm  CI,TREATED,150.0,CI,NO,NONE,1958-06-01 00:00:00,N,5.0,N,N,7.75,N,N,3b0dd79c-5e0d-4b0c-8dd9-49f0941af278,0.76320807118894
37442,2021-02-22 08:59:02,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,PRESSURE,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,9931,LYNDHURST DR,24640,150.0,1958-01-01,CI,Y,66c4a370-404a-40f9-bb0f-949ad314c7bd,-80.4579403406208,43.4524492980298,KIT 4,.7m 150mm  CI,TREATED,150.0,CI,NO,NONE,1958-01-01 00:00:00,N,5.0,N,N,7.75,N,N,173e180f-586d-4298-90fc-512bf5fb2365,0.66314861129191
37442,2021-02-22 08:59:02,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,PRESSURE,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,9931,LYNDHURST DR,24640,150.0,1958-01-01,CI,Y,66c4a370-404a-40f9-bb0f-949ad314c7bd,-80.4579403406208,43.4524492980298,KIT 4,199.4m 150mm  CI,TREATED,150.0,CI,NO,NONE,1958-01-01 00:00:00,N,5.0,N,N,4.95,N,N,d1bc4ba9-84ea-4b60-bfa0-ee22cc752c93,199.43048463581
37442,2021-02-22 08:59:02,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,PRESSURE,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,9931,LYNDHURST DR,24640,150.0,1958-01-01,CI,Y,66c4a370-404a-40f9-bb0f-949ad314c7bd,-80.4579403406208,43.4524492980298,KIT 4,10m 150mm  CI,TREATED,150.0,CI,NO,NONE,1958-01-01 00:00:00,N,5.0,N,N,7.75,N,N,ae7305b3-cacb-45a4-bf65-b6609be26065,9.98173664801259
37761,2021-02-24 05:53:54,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,23218,MONTCALM DR,85558,200.0,1966-01-01,DI,Y,c45f01e5-0297-4ad6-966f-ee585a149d6c,-80.4392669834009,43.4530104243124,KIT 4,30.2m 200mm  DI,TREATED,200.0,DI,NO,NONE,1966-01-01 00:00:00,N,6.0,N,N,4.58,N,N,8c828e22-4481-470e-b4b3-86b2e45b077f,30.213709790881
37761,2021-02-24 05:53:54,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,23218,MONTCALM DR,85558,200.0,1966-01-01,DI,Y,c45f01e5-0297-4ad6-966f-ee585a149d6c,-80.4392669834009,43.4530104243124,KIT 4,57.8m 200mm  DI,TREATED,200.0,DI,NO,NONE,1966-01-01 00:00:00,N,7.0,N,N,8.5,N,N,3a39eb3e-16b1-4779-aa9b-8f5b5e618657,57.7838222945085
37762,2021-02-27 09:16:48,MAIN,4-8 hours,CANCELLED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,15816,CONFEDERATION DR,7760,150.0,1966-01-01,CI,N,e18836c8-1421-47cc-a2b0-a6727da1b79e,-80.4452459829183,43.4615538834354,KIT 4,71.5m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-01-01 00:00:00,N,6.0,N,N,4.05,N,N,396391f2-ec25-4c90-9be7-dff92aaecdc8,71.4735439537397
37762,2021-02-27 09:16:48,MAIN,4-8 hours,CANCELLED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,15816,CONFEDERATION DR,7760,150.0,1966-01-01,CI,N,e18836c8-1421-47cc-a2b0-a6727da1b79e,-80.4452459829183,43.4615538834354,KIT 4,7.1m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-01-01 00:00:00,N,6.0,N,N,7.85,N,N,483da486-39a6-402f-812e-b6de2aed4b43,7.07855478761722
38081,2021-03-01 11:37:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,11278,CHAPEL ST,6500,150.0,1953-01-01,CI,Y,d57b71f1-e270-4454-85cf-41d53bd945ac,-80.4716207323866,43.4557001738483,KIT 4,7.7m 150mm  CI,TREATED,150.0,CI,NO,NONE,1953-01-01 00:00:00,N,7.0,N,N,7.75,N,N,0156326c-b1c3-40dd-b4c1-eb9b40bbe717,7.65860170097991
38081,2021-03-01 11:37:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,11278,CHAPEL ST,6500,150.0,1953-01-01,CI,Y,d57b71f1-e270-4454-85cf-41d53bd945ac,-80.4716207323866,43.4557001738483,KIT 4,93.2m 150mm  CI,TREATED,150.0,CI,NO,NONE,1953-01-01 00:00:00,N,7.0,N,N,3.95,N,N,4be123ca-a200-439d-8425-cee6a73875b1,93.2338983073151
38082,2021-03-02 11:47:27,MAIN,4-8 hours,REPAIR COMPLETED,WATER SERVICE,CORROSION,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10392,ARNOLD ST,980,300.0,1979-01-01,DI,Y,c8597bb0-0fc7-49e0-9c9d-674e0debf9b8,-80.481162496429,43.468961132043,KIT 4,4.9m 300mm  DI,TREATED,300.0,DI,NO,NONE,1979-08-01 00:00:00,N,7.0,N,N,8.5,N,N,c36087e3-96d1-45b8-85f7-855c3c05b291,4.90019170218181
38082,2021-03-02 11:47:27,MAIN,4-8 hours,REPAIR COMPLETED,WATER SERVICE,CORROSION,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10392,ARNOLD ST,980,300.0,1979-01-01,DI,Y,c8597bb0-0fc7-49e0-9c9d-674e0debf9b8,-80.481162496429,43.468961132043,KIT 4,11.8m 300mm  DI,TREATED,300.0,DI,NO,NONE,1979-08-01 00:00:00,N,6.0,N,N,8.5,N,N,16152b33-82dc-4726-992c-72badeddf491,11.8228583614471
38082,2021-03-02 11:47:27,MAIN,4-8 hours,REPAIR COMPLETED,WATER SERVICE,CORROSION,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10392,ARNOLD ST,980,300.0,1979-01-01,DI,Y,c8597bb0-0fc7-49e0-9c9d-674e0debf9b8,-80.481162496429,43.468961132043,KIT 4,87.1m 300mm  DI,TREATED,300.0,DI,NO,NONE,1979-08-01 00:00:00,N,7.0,N,N,6.5,N,N,27bf5a05-6400-4f0b-b415-b2e890f770b5,87.1091086435515
38083,2021-03-03 08:30:39,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,PRESSURE,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10214,HICKSON DR,18650,200.0,1960-01-01,CI,Y,f5b08e28-903b-4d37-926f-e9e932bd953b,-80.4520830378544,43.4512888450626,KIT 4,146.6m 200mm  CI,TREATED,200.0,CI,NO,NONE,1960-01-01 00:00:00,N,6.0,N,N,5.35,N,N,cfe015af-d119-4c86-93f2-973ea6bf169b,146.573255746909
38083,2021-03-03 08:30:39,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,PRESSURE,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10214,HICKSON DR,18650,200.0,1960-01-01,CI,Y,f5b08e28-903b-4d37-926f-e9e932bd953b,-80.4520830378544,43.4512888450626,KIT 4,.6m 200mm  CI,TREATED,200.0,CI,NO,NONE,1960-01-01 00:00:00,N,6.0,N,N,7.75,N,N,b9936c70-fdf9-4d0a-be8d-e53f50450c9d,0.597924143807755
38083,2021-03-03 08:30:39,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,PRESSURE,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10214,HICKSON DR,18650,200.0,1960-01-01,CI,Y,f5b08e28-903b-4d37-926f-e9e932bd953b,-80.4520830378544,43.4512888450626,KIT 4,.5m 150mm  CI,TREATED,150.0,CI,NO,NONE,1960-01-01 00:00:00,N,6.0,N,N,7.75,N,N,0f419ee6-f7fa-4d00-87a2-a56eaa53a1d4,0.53480134594637
38721,2021-03-07 12:13:32,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22309,MORGAN AVE,27380,200.0,1971-01-01,DI,Y,6ff8117e-a31f-4506-8d3f-46332221150e,-80.4219047507716,43.4272332809477,KIT 4,175.4m 200mm  DI,TREATED,200.0,DI,NO,NONE,1971-01-01 00:00:00,N,7.0,N,N,6.5,N,N,9c1dc950-753d-4bd7-bb7b-ba77c0ec388c,175.397473336883
38721,2021-03-07 12:13:32,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22309,MORGAN AVE,27380,200.0,1971-01-01,DI,Y,6ff8117e-a31f-4506-8d3f-46332221150e,-80.4219047507716,43.4272332809477,KIT 4,5.5m 200mm  DI,TREATED,200.0,DI,NO,NONE,1971-01-01 00:00:00,N,7.0,N,N,8.5,N,N,80963978-064f-4a13-b88d-865b99d4fce4,5.52706229555313
38721,2021-03-07 12:13:32,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22309,MORGAN AVE,27380,200.0,1971-01-01,DI,Y,6ff8117e-a31f-4506-8d3f-46332221150e,-80.4219047507716,43.4272332809477,KIT 4,.7m 200mm  DI,TREATED,200.0,DI,NO,NONE,1971-01-01 00:00:00,N,7.0,N,N,8.5,N,N,9cd1a76a-43fc-4225-aa23-f0a5c99dc5fa,0.738888487137194
38721,2021-03-07 12:13:32,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22309,MORGAN AVE,27380,200.0,1971-01-01,DI,Y,6ff8117e-a31f-4506-8d3f-46332221150e,-80.4219047507716,43.4272332809477,KIT 4,17.3m 750mm  CPP,TREATED,750.0,CPP,NO,NONE,1987-01-01 00:00:00,N,7.0,N,N,9.35,N,N,32a2cf5d-d78b-4975-8562-e72e708a3210,17.2861545136422
39041,2021-03-10 13:59:11,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,15832,EDNA ST,11530,150.0,1950-01-01,CI,Y,a30f677c-98dc-49a6-be5d-7ac0e04c6dfa,-80.4731975794538,43.4585997486419,KIT 4,5.7m 150mm  PVC,TREATED,150.0,PVC,NO,NONE,2002-06-15 00:00:00,N,6.0,N,N,9.35,N,N,1fb893fb-ac48-4bc2-914d-28c3853d1a67,5.67250470558823
39041,2021-03-10 13:59:11,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,15832,EDNA ST,11530,150.0,1950-01-01,CI,Y,a30f677c-98dc-49a6-be5d-7ac0e04c6dfa,-80.4731975794538,43.4585997486419,KIT 4,8m 300mm  DI,TREATED,300.0,DI,NO,NONE,1984-01-01 00:00:00,N,7.0,N,N,9.1,N,N,6d816f17-ccb0-4f15-bd4f-066d77f5a4c4,7.96708421223338
39041,2021-03-10 13:59:11,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,15832,EDNA ST,11530,150.0,1950-01-01,CI,Y,a30f677c-98dc-49a6-be5d-7ac0e04c6dfa,-80.4731975794538,43.4585997486419,KIT 4,6.3m 200mm  CI,TREATED,200.0,CI,NO,NONE,1952-01-01 00:00:00,N,7.0,N,N,7.75,N,N,fd264299-ef85-4db9-8cab-0c8ff56f4a44,6.25060277313867
39041,2021-03-10 13:59:11,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,15832,EDNA ST,11530,150.0,1950-01-01,CI,Y,a30f677c-98dc-49a6-be5d-7ac0e04c6dfa,-80.4731975794538,43.4585997486419,KIT 4,110.3m 150mm  CI,TREATED,150.0,CI,NO,NONE,1950-06-02 00:00:00,N,7.0,N,N,4.5,N,N,90251a66-d6fc-4c6d-8042-f4fea7321129,110.334753569146
39042,2021-03-13 04:14:39,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,CORROSION,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,20727,CECILE DR,5830,150.0,1966-01-01,DI,Y,c74a4295-e71f-40fe-9b62-cfe677080c00,-80.515381414792,43.4332650277906,KIT 4,12.3m 150mm  DI,TREATED,150.0,DI,NO,NONE,1966-01-01 00:00:00,N,6.0,N,N,8.5,N,N,43ef1d89-aef6-4966-8f0a-f7274b52abd0,12.3387228724464
39042,2021-03-13 04:14:39,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,CORROSION,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,20727,CECILE DR,5830,150.0,1966-01-01,DI,Y,c74a4295-e71f-40fe-9b62-cfe677080c00,-80.515381414792,43.4332650277906,KIT 4,208.1m 150mm  DI,TREATED,150.0,DI,NO,NONE,1966-01-01 00:00:00,N,6.0,N,N,4.9,N,N,1a89d4ca-0a39-4a44-9e3d-ccbf7c3171df,208.132080229128
39361,2021-03-16 01:25:48,MAIN,4-8 hours,REPAIR COMPLETED,CORROSION,AGE,Y,Y,Y,N,N,N,Y,CATEGORY 1,21871,FARRIER DR,14090,200.0,1974-01-01,DI,Y,2ced40e3-0407-4845-8ece-fb13c55de75b,-80.4393479971877,43.3989313462247,KIT 2W,7.7m 200mm  DI,TREATED,200.0,DI,NO,NONE,1974-01-01 00:00:00,N,6.0,N,N,8.5,N,N,00ba9036-7b66-4c9f-a79d-376ff4575bf8,7.67329170592403
39361,2021-03-16 01:25:48,MAIN,4-8 hours,REPAIR COMPLETED,CORROSION,AGE,Y,Y,Y,N,N,N,Y,CATEGORY 1,21871,FARRIER DR,14090,200.0,1974-01-01,DI,Y,2ced40e3-0407-4845-8ece-fb13c55de75b,-80.4393479971877,43.3989313462247,KIT 2W,225.3m 200mm  DI,TREATED,200.0,DI,NO,NONE,1974-01-01 00:00:00,N,6.0,N,N,5.3,N,N,b3a4d64a-76ac-4453-ab94-71ac97b01b47,225.295577576304
39363,2021-03-28 10:56:39,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,N,CATEGORY 1,9995,GREENFIELD AVE,17340,150.0,1956-01-01,CI,Y,eb41893f-7483-407c-b020-d85b366ff772,-80.4528850912425,43.4279674745413,KIT 4,84.2m 150mm  CI,TREATED,150.0,CI,NO,NONE,1956-01-01 00:00:00,N,6.0,N,N,4.15,N,N,cfc8b707-b28e-409a-aae3-9603d3d8c33c,84.2068572024236
39363,2021-03-28 10:56:39,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,N,CATEGORY 1,9995,GREENFIELD AVE,17340,150.0,1956-01-01,CI,Y,eb41893f-7483-407c-b020-d85b366ff772,-80.4528850912425,43.4279674745413,KIT 4,9.6m 150mm  PVC,TREATED,150.0,PVC,NO,NONE,2023-03-23 00:00:00,N,-1.0,N,N,-1.0,N,N,b48ae266-3b83-4ab2-9047-6d62b80f23e9,9.61579868410525
39363,2021-03-28 10:56:39,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,N,CATEGORY 1,9995,GREENFIELD AVE,17340,150.0,1956-01-01,CI,Y,eb41893f-7483-407c-b020-d85b366ff772,-80.4528850912425,43.4279674745413,KIT 4,16.8m 150mm  PVC,TREATED,150.0,PVC,NO,NONE,2022-08-19 00:00:00,N,-1.0,N,N,-1.0,N,N,446af1ce-c3bd-48c0-a2c7-b5741cef7d1f,16.8387923403196
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,10.8m 50mm  PVC,UNTREATED,50.0,PVC,NO,NONE,2013-05-30 00:00:00,N,0.0,N,N,9.35,N,N,14c977db-6e08-4ea6-8536-29876df2deac,10.7622635131911
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,1.5m 300mm  PVC,UNTREATED,300.0,PVC,NO,NONE,2009-12-01 00:00:00,N,0.0,N,N,9.35,N,N,21d40110-4dd3-4b76-858b-804736fa3b0a,1.51298528631861
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,.7m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2009-12-01 00:00:00,N,0.0,N,N,9.35,N,N,cf4e62f9-870a-4e35-ab24-91536ee26c83,0.711066761336037
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,.3m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2009-12-01 00:00:00,N,0.0,N,N,9.35,N,N,e1efd111-e6e1-4e67-92de-1a48065ac400,0.277382227389768
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,.9m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2009-12-01 00:00:00,N,0.0,N,N,9.35,N,N,20256ff8-c87f-4390-89af-5a9843540529,0.891304044971784
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,8.1m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2013-12-11 00:00:00,N,6.0,N,N,9.35,N,N,d17c0652-cca4-4859-a531-ec0b79e70d3f,8.05618559531744
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,3.4m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2013-12-11 00:00:00,N,6.0,N,N,9.35,N,N,3d04958e-12f7-4f89-abe6-d539ab53dcb0,3.40408922425411
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,5.1m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2012-01-01 00:00:00,N,0.0,N,N,9.35,N,N,b4259f43-345c-4b83-95c5-e52a58a0599c,5.13622425939972
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,2.3m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2012-01-01 00:00:00,N,0.0,N,N,9.35,N,N,fb3d639c-43f8-4424-9f3e-9cd54d9f4e17,2.30803817145753
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,1.6m 300mm  PVC,UNTREATED,300.0,PVC,NO,NONE,2009-12-01 00:00:00,N,0.0,N,N,9.35,N,N,5c770b58-81f9-49a8-ae3e-18ed3974b8dc,1.57764757164178
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,.4m 300mm  CI,UNTREATED,300.0,CI,NO,NONE,1974-01-01 00:00:00,N,0.0,N,N,8.35,N,N,4e2d467d-fd21-4971-b1ae-bb2253ed468e,0.439081187869808
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,29.1m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2012-01-01 00:00:00,N,0.0,N,N,9.35,N,N,df5482a9-3846-461e-bd3a-0cdd233333ca,29.079648703395
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,491m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2012-01-01 00:00:00,N,0.0,N,N,9.35,N,N,feddc5e6-6633-45b0-8c1c-82fdfbad1ed0,491.002358635129
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,13m 50mm  PVC,UNTREATED,50.0,PVC,NO,NONE,2013-05-30 00:00:00,N,0.0,N,N,9.35,N,N,e31e8ab2-29b5-410c-a518-a89ce0c05e07,12.963925783782
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,151.8m 300mm  DI,TREATED,300.0,DI,NO,NONE,1974-08-01 00:00:00,N,7.0,N,N,5.7,N,N,e0396c38-5ecf-4654-bc58-e8be36e6b479,151.801635927289
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,356.9m 300mm  DI,TREATED,300.0,DI,NO,NONE,1974-08-01 00:00:00,N,8.0,N,N,6.5,N,N,902f9c0a-acd0-4648-b910-a6f8c872fd93,356.890614613469
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,29.4m 300mm  PVCO,TREATED,300.0,PVCO,NO,NONE,2013-12-11 00:00:00,N,7.0,N,N,9.35,N,N,ab16d267-3b6a-486d-b49a-654ff86bb01f,29.4334692853074
39681,2021-05-28 03:20:10,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,Y,UNKNOWN,1260,BELMONT AVE W,88872,300.0,1974-01-01,DI,Y,2c02a994-d672-4506-891b-fef53cc4e386,-80.5165051060978,43.4509369645699,KIT 4,4m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2013-12-11 00:00:00,N,6.0,N,N,9.35,N,N,c1e2718c-16f6-4808-bf37-9b2c0fc66a17,4.04708250631055
